grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
5_48,48,5,0.0046275850442413,0.0,0.0790762078995475,0.0,1.3512548329184844,292,291,0.9965753424657534,LowActivity,0.0046275850442413,0.0,0.0790762078995475,0.0,1.3512548329184844,291,0.9965753424657534,1,0.0034246575342465,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0064345468234213,0.0,0.0932454422091953,210,0.0064345468234213,0.0,0.0932454422091953,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0064345468234213,0.0,0.0064345468234213,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_49,49,5,0.0129322708401273,0.0,0.1272289394852201,0.0,1.297018150089153,292,289,0.9897260273972602,LowActivity,0.0129322708401273,0.0,0.1272289394852201,0.0,1.297018150089153,289,0.9897260273972602,3,0.0102739726027397,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0458337029912981,0.0,0.2425291595603442,28,0.0458337029912981,0.0,0.2425291595603442,0.0118708542931467,0.0,0.1214495308629138,210,0.0118708542931467,0.0,0.1214495308629138,0.0458337029912981,,InsufficientBaseline,0.0458337029912981,False,0.0458337029912981,,-0.0458337029912981,-0.0339628486981513,-0.0458337029912981,-0.0339628486981513,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_50,50,5,0.005467308846015,0.0,0.0934254145143209,0.0,1.5964541830364023,292,291,0.9965753424657534,LowActivity,0.005467308846015,0.0,0.0934254145143209,0.0,1.5964541830364023,291,0.9965753424657534,1,0.0034246575342465,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0076021627763638,0.0,0.1101658048781456,210,0.0076021627763638,0.0,0.1101658048781456,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0076021627763638,0.0,0.0076021627763638,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_51,51,5,0.0443318613651353,0.0,0.2689557737624536,0.0,2.261695646918146,292,284,0.9726027397260274,LowActivity,0.0443318613651353,0.0,0.2689557737624536,0.0,2.261695646918146,284,0.9726027397260274,8,0.0273972602739726,0.0274123790101498,0.0,0.2014390236319407,54,0.0274123790101498,0.0,0.2014390236319407,1,0.0185185185185185,InsufficientBaseline,0.0807748445327909,0.0,0.4274203016473402,28,0.0807748445327909,0.0,0.4274203016473402,0.0438235209769204,0.0,0.2580218466107764,210,0.0438235209769204,0.0,0.2580218466107764,0.0533624655226411,,InsufficientBaseline,0.0533624655226411,False,0.0533624655226411,,-0.0533624655226411,-0.0369513235558705,-0.0533624655226411,-0.0369513235558705,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_52,52,5,0.2702906599713169,0.0,0.6805047016634858,0.0,4.389669096854799,292,245,0.839041095890411,LowActivity,0.2702906599713169,0.0,0.6805047016634858,0.0,4.389669096854799,245,0.839041095890411,47,0.160958904109589,0.2419323103116303,0.0,0.657888669753235,54,0.2419323103116303,0.0,0.657888669753235,7,0.1296296296296296,InsufficientBaseline,0.2890373095354827,0.0,0.6558338624954697,28,0.2890373095354827,0.0,0.6558338624954697,0.2750832537514427,0.0,0.6922247936495854,210,0.2750832537514427,0.0,0.6922247936495854,0.0471049992238523,,InsufficientBaseline,0.0471049992238523,False,0.0471049992238523,,-0.0471049992238523,-0.01395405578404,-0.0471049992238523,-0.01395405578404,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_56,56,5,0.6105713078961661,0.0,1.0429078775168872,0.0,6.83479130479785,292,197,0.6746575342465754,LowActivity,0.6105713078961661,0.0,1.0429078775168872,0.0,6.83479130479785,197,0.6746575342465754,95,0.3253424657534247,0.8966449470831043,0.0,1.3179784483792056,54,0.8966449470831043,0.0,1.3179784483792056,23,0.4259259259259259,InsufficientBaseline,0.593114017893041,0.0,0.9249863687767308,28,0.593114017893041,0.0,0.9249863687767308,0.5393371536294652,0.0,0.9680271197649444,210,0.5393371536294652,0.0,0.9680271197649444,-0.3035309291900633,,InsufficientBaseline,0.3035309291900633,False,-0.3035309291900633,,0.3035309291900633,-0.0537768642635757,0.3035309291900633,-0.0537768642635757,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_57,57,5,0.5375977974710298,0.0,0.9255427276327618,0.0,5.309839661161528,292,206,0.7054794520547946,LowActivity,0.5375977974710298,0.0,0.9255427276327618,0.0,5.309839661161528,206,0.7054794520547946,86,0.2945205479452055,0.423526372956251,0.0,0.7097467674885337,54,0.423526372956251,0.0,0.7097467674885337,15,0.2777777777777778,InsufficientBaseline,0.2570307084355206,0.0,0.5679155972038259,28,0.2570307084355206,0.0,0.5679155972038259,0.6043393946938502,0.0,1.0024621279193964,210,0.6043393946938502,0.0,1.0024621279193964,-0.1664956645207303,,InsufficientBaseline,0.1664956645207303,False,-0.1664956645207303,,0.1664956645207303,0.3473086862583295,0.1664956645207303,0.3473086862583295,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_69,69,5,0.0927698143417285,0.0,0.367271125681858,0.0,2.4729852223131896,292,273,0.934931506849315,LowActivity,0.0927698143417285,0.0,0.367271125681858,0.0,2.4729852223131896,273,0.934931506849315,19,0.0650684931506849,0.034405196044643,0.0,0.2528255244293922,54,0.034405196044643,0.0,0.2528255244293922,1,0.0185185185185185,InsufficientBaseline,0.0330956500378595,0.0,0.1751257189564034,28,0.0330956500378595,0.0,0.1751257189564034,0.1157344142872093,0.0,0.4071264959841557,210,0.1157344142872093,0.0,0.4071264959841557,-0.0013095460067834,,InsufficientBaseline,0.0013095460067834,False,-0.0013095460067834,,0.0013095460067834,0.0826387642493498,0.0013095460067834,0.0826387642493498,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_70,70,5,0.0322419249527258,0.0,0.2322023635025832,0.0,2.471443052994844,292,286,0.9794520547945206,LowActivity,0.0322419249527258,0.0,0.2322023635025832,0.0,2.471443052994844,286,0.9794520547945206,6,0.0205479452054794,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0448316289818855,0.0,0.2729564548837422,210,0.0448316289818855,0.0,0.2729564548837422,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0448316289818855,0.0,0.0448316289818855,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_72,72,5,0.0076171868876183,0.0,0.0920261081204373,0.0,1.174520397946894,292,290,0.9931506849315068,LowActivity,0.0076171868876183,0.0,0.0920261081204373,0.0,1.174520397946894,290,0.9931506849315068,2,0.0068493150684931,0.0217503777397572,0.0,0.1598319815255851,54,0.0217503777397572,0.0,0.1598319815255851,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0049985627297031,0.0,0.0724360557055892,210,0.0049985627297031,0.0,0.0724360557055892,-0.0217503777397572,,InsufficientBaseline,0.0217503777397572,False,-0.0217503777397572,,0.0217503777397572,0.0049985627297031,0.0217503777397572,0.0049985627297031,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_74,74,5,0.0094505398155611,0.0,0.1151179525894114,0.0,1.573264960706344,292,290,0.9931506849315068,LowActivity,0.0094505398155611,0.0,0.1151179525894114,0.0,1.573264960706344,290,0.9931506849315068,2,0.0068493150684931,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.013140750600685,0.0,0.1356570095491822,210,0.013140750600685,0.0,0.1356570095491822,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.013140750600685,0.0,0.013140750600685,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_77,77,5,0.0231292406290143,0.0,0.1980885098489799,0.0,1.92970106419441,292,288,0.9863013698630136,LowActivity,0.0231292406290143,0.0,0.1980885098489799,0.0,1.92970106419441,288,0.9863013698630136,4,0.0136986301369863,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0321606583984389,0.0,0.2331146499954685,210,0.0321606583984389,0.0,0.2331146499954685,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0321606583984389,0.0,0.0321606583984389,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_78,78,5,0.2099078656937459,0.0,0.6483390231426065,0.0,3.4276399312159067,292,260,0.8904109589041096,LowActivity,0.2099078656937459,0.0,0.6483390231426065,0.0,3.4276399312159067,260,0.8904109589041096,32,0.1095890410958904,0.0509808230332725,0.0,0.2693134902545399,54,0.0509808230332725,0.0,0.2693134902545399,2,0.037037037037037,InsufficientBaseline,0.1183597504258139,0.0,0.4412306787594641,28,0.1183597504258139,0.0,0.4412306787594641,0.2629812348897824,0.0,0.7288625239982468,210,0.2629812348897824,0.0,0.7288625239982468,0.0673789273925413,,InsufficientBaseline,0.0673789273925413,False,0.0673789273925413,,-0.0673789273925413,0.1446214844639685,-0.0673789273925413,0.1446214844639685,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_79,79,5,0.0590573151690426,0.0,0.3230765109112044,0.0,2.271138143169185,292,282,0.9657534246575342,LowActivity,0.0590573151690426,0.0,0.3230765109112044,0.0,2.271138143169185,282,0.9657534246575342,10,0.0342465753424657,0.032413618200181,0.0,0.2381904759235005,54,0.032413618200181,0.0,0.2381904759235005,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0737828602216698,0.0,0.3606589950925114,210,0.0737828602216698,0.0,0.3606589950925114,-0.032413618200181,,InsufficientBaseline,0.032413618200181,False,-0.032413618200181,,0.032413618200181,0.0737828602216698,0.032413618200181,0.0737828602216698,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_80,80,5,0.0437138810206733,0.0,0.2739691871481444,0.0,2.4484308380631923,292,284,0.9726027397260274,LowActivity,0.0437138810206733,0.0,0.2739691871481444,0.0,2.4484308380631923,284,0.9726027397260274,8,0.0273972602739726,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0607831107525553,0.0,0.3216607861939907,210,0.0607831107525553,0.0,0.3216607861939907,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0607831107525553,0.0,0.0607831107525553,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_81,81,5,0.518780462633486,0.0,1.14790129467437,0.0,7.713390746034773,292,225,0.7705479452054794,LowActivity,0.518780462633486,0.0,1.14790129467437,0.0,7.713390746034773,225,0.7705479452054794,67,0.2294520547945205,0.023873876198884,0.0,0.1754364446089256,54,0.023873876198884,0.0,0.1754364446089256,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.7152128846392294,0.0,1.2995174031834154,210,0.7152128846392294,0.0,1.2995174031834154,-0.023873876198884,,InsufficientBaseline,0.023873876198884,False,-0.023873876198884,,0.023873876198884,0.7152128846392294,0.023873876198884,0.7152128846392294,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_82,82,5,0.5348540198339046,0.0,1.2449382625146364,0.0,7.112358728383021,292,235,0.8047945205479452,LowActivity,0.5348540198339046,0.0,1.2449382625146364,0.0,7.112358728383021,235,0.8047945205479452,57,0.1952054794520548,0.029239137851208,0.0,0.2148629047630728,54,0.029239137851208,0.0,0.2148629047630728,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.736183144512071,0.0,1.4146176205496062,210,0.736183144512071,0.0,1.4146176205496062,-0.029239137851208,,InsufficientBaseline,0.029239137851208,False,-0.029239137851208,,0.029239137851208,0.736183144512071,0.029239137851208,0.736183144512071,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_83,83,5,0.44923761462586,0.0,1.024114983409795,0.0,4.752340218641507,292,235,0.8047945205479452,LowActivity,0.44923761462586,0.0,1.024114983409795,0.0,4.752340218641507,235,0.8047945205479452,57,0.1952054794520548,0.0275198676710747,0.0,0.2022289007491438,54,0.0275198676710747,0.0,0.2022289007491438,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.6175776696024433,0.0,1.161238184291141,210,0.6175776696024433,0.0,1.161238184291141,-0.0275198676710747,,InsufficientBaseline,0.0275198676710747,False,-0.0275198676710747,,0.0275198676710747,0.6175776696024433,0.0275198676710747,0.6175776696024433,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_84,84,5,0.0154010536024867,0.0,0.1549606212388832,0.0,1.7580694701558168,292,289,0.9897260273972602,LowActivity,0.0154010536024867,0.0,0.1549606212388832,0.0,1.7580694701558168,289,0.9897260273972602,3,0.0102739726027397,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0214147983425054,0.0,0.1824957053400751,210,0.0214147983425054,0.0,0.1824957053400751,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0214147983425054,0.0,0.0214147983425054,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_85,85,5,0.2014688219805749,0.0,0.6498158811987632,0.0,4.336852120810569,292,262,0.8972602739726028,LowActivity,0.2014688219805749,0.0,0.6498158811987632,0.0,4.336852120810569,262,0.8972602739726028,30,0.1027397260273972,0.0404710660902445,0.0,0.2974003838026626,54,0.0404710660902445,0.0,0.2974003838026626,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.2697307545212128,0.0,0.7407335881099611,210,0.2697307545212128,0.0,0.7407335881099611,-0.0404710660902445,,InsufficientBaseline,0.0404710660902445,False,-0.0404710660902445,,0.0404710660902445,0.2697307545212128,0.0404710660902445,0.2697307545212128,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_86,86,5,0.0090034016332046,0.0,0.1086014589290255,0.0,1.3153993847013337,292,290,0.9931506849315068,LowActivity,0.0090034016332046,0.0,0.1086014589290255,0.0,1.3153993847013337,290,0.9931506849315068,2,0.0068493150684931,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0125190156042654,0.0,0.1279745049188158,210,0.0125190156042654,0.0,0.1279745049188158,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0125190156042654,0.0,0.0125190156042654,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_87,87,5,0.0212003054170996,0.0,0.2156547509217784,0.0,2.5533440694678964,292,289,0.9897260273972602,LowActivity,0.0212003054170996,0.0,0.2156547509217784,0.0,2.5533440694678964,289,0.9897260273972602,3,0.0102739726027397,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0294785199133004,0.0,0.2539852926543045,210,0.0294785199133004,0.0,0.2539852926543045,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0294785199133004,0.0,0.0294785199133004,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_88,88,5,0.0340030158999264,0.0,0.2253985072111144,0.0,2.3007608607276504,292,285,0.976027397260274,LowActivity,0.0340030158999264,0.0,0.2253985072111144,0.0,2.3007608607276504,285,0.976027397260274,7,0.023972602739726,0.0449269657030382,0.0,0.2326087305343699,54,0.0449269657030382,0.0,0.2326087305343699,2,0.037037037037037,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0357277356895926,0.0,0.2383857374907734,210,0.0357277356895926,0.0,0.2383857374907734,-0.0449269657030382,,InsufficientBaseline,0.0449269657030382,False,-0.0449269657030382,,0.0449269657030382,0.0357277356895926,0.0449269657030382,0.0357277356895926,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_89,89,5,0.0070089465859896,0.0,0.1197689317628517,0.0,2.046612403108972,292,291,0.9965753424657534,LowActivity,0.0070089465859896,0.0,0.1197689317628517,0.0,2.046612403108972,291,0.9965753424657534,1,0.0034246575342465,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0097457733481379,0.0,0.1412296732708392,210,0.0097457733481379,0.0,0.1412296732708392,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0097457733481379,0.0,0.0097457733481379,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_90,90,5,0.2080946691342595,0.0,0.5829651632762135,0.0,3.153857468672123,292,256,0.8767123287671232,LowActivity,0.2080946691342595,0.0,0.5829651632762135,0.0,3.153857468672123,256,0.8767123287671232,36,0.1232876712328767,0.1671666857499194,0.0,0.4826274053820424,54,0.1671666857499194,0.0,0.4826274053820424,6,0.1111111111111111,InsufficientBaseline,0.2273738389021778,0.0,0.5029052420305956,28,0.2273738389021778,0.0,0.5029052420305956,0.2160484517497484,0.0,0.6171698547589098,210,0.2160484517497484,0.0,0.6171698547589098,0.0602071531522583,,InsufficientBaseline,0.0602071531522583,False,0.0602071531522583,,-0.0602071531522583,-0.0113253871524293,-0.0602071531522583,-0.0113253871524293,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_99,99,5,0.8706183568320878,0.0,1.2519894237921294,0.0,5.470426171098239,292,172,0.589041095890411,LowActivity,0.8706183568320878,0.0,1.2519894237921294,0.0,5.470426171098239,172,0.589041095890411,120,0.410958904109589,1.0719551300377976,0.0,1.4846602496210626,54,1.0719551300377976,0.0,1.4846602496210626,25,0.4629629629629629,InsufficientBaseline,1.196855033402512,0.0,1.5320824984628056,28,1.196855033402512,0.0,1.5320824984628056,0.7753478201793248,0.0,1.1342028216380922,210,0.7753478201793248,0.0,1.1342028216380922,0.1248999033647144,0.1165159808137775,Stable,0.1248999033647144,False,0.1248999033647144,0.1165159808137775,-0.1248999033647144,-0.4215072132231873,-0.1248999033647144,-0.4215072132231873,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
5_100,100,5,0.2770269916267931,0.0,0.6231116799104279,0.0,3.0554328323085165,292,239,0.8184931506849316,LowActivity,0.2770269916267931,0.0,0.6231116799104279,0.0,3.0554328323085165,239,0.8184931506849316,53,0.1815068493150685,0.208760295223271,0.0,0.5173509290674512,54,0.208760295223271,0.0,0.5173509290674512,8,0.1481481481481481,InsufficientBaseline,0.4001755425974168,0.0,0.7665770744464692,28,0.4001755425974168,0.0,0.7665770744464692,0.2781614781916156,0.0,0.6273572785410373,210,0.2781614781916156,0.0,0.6273572785410373,0.1914152473741457,,InsufficientBaseline,0.1914152473741457,False,0.1914152473741457,,-0.1914152473741457,-0.1220140644058011,-0.1914152473741457,-0.1220140644058011,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
6_3,3,6,0.0033809821942216,0.0,0.0577742490605636,0.0,0.9872468007127267,292,291,0.9965753424657534,LowActivity,0.0033809821942216,0.0,0.0577742490605636,0.0,0.9872468007127267,291,0.9965753424657534,1,0.0034246575342465,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0047011752414891,0.0,0.0681265015742777,210,0.0047011752414891,0.0,0.0681265015742777,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0047011752414891,0.0,0.0047011752414891,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
6_8,8,6,0.0078339968250743,0.0,0.0950711423664426,0.0,1.269740437938913,292,290,0.9931506849315068,LowActivity,0.0078339968250743,0.0,0.0950711423664426,0.0,1.269740437938913,290,0.9931506849315068,2,0.0068493150684931,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0108929860615319,0.0,0.1120323862430074,210,0.0108929860615319,0.0,0.1120323862430074,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0108929860615319,0.0,0.0108929860615319,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
6_9,9,6,0.0082871694824486,0.0,0.1016402993785527,0.0,1.4318013321930805,292,290,0.9931506849315068,LowActivity,0.0082871694824486,0.0,0.1016402993785527,0.0,1.4318013321930805,290,0.9931506849315068,2,0.0068493150684931,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0115231118517857,0.0,0.1197768634506229,210,0.0115231118517857,0.0,0.1197768634506229,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0115231118517857,0.0,0.0115231118517857,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
6_10,10,6,0.0128037106731181,0.0,0.1593129580638563,0.0,2.3409092604604407,292,290,0.9931506849315068,LowActivity,0.0128037106731181,0.0,0.1593129580638563,0.0,2.3409092604604407,290,0.9931506849315068,2,0.0068493150684931,0.0,0.0,0.0,54,0.0,0.0,0.0,0,0.0,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0178032548407166,0.0,0.1877475183009123,210,0.0178032548407166,0.0,0.1877475183009123,0.0,,InsufficientBaseline,0.0,False,0.0,,0.0,0.0178032548407166,0.0,0.0178032548407166,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
6_11,11,6,0.0220272001028232,0.0,0.1526638550683254,0.0,1.2031450691699463,292,286,0.9794520547945206,LowActivity,0.0220272001028232,0.0,0.1526638550683254,0.0,1.2031450691699463,286,0.9794520547945206,6,0.0205479452054794,0.0202355330451222,0.0,0.1487001919013313,54,0.0202355330451222,0.0,0.1487001919013313,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.025424874502799,0.0,0.1636020052500181,210,0.025424874502799,0.0,0.1636020052500181,-0.0202355330451222,,InsufficientBaseline,0.0202355330451222,False,-0.0202355330451222,,0.0202355330451222,0.025424874502799,0.0202355330451222,0.025424874502799,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
6_12,12,6,0.0186397603719954,0.0,0.1606337029810903,0.0,1.6928537743896768,292,288,0.9863013698630136,LowActivity,0.0186397603719954,0.0,0.1606337029810903,0.0,1.6928537743896768,288,0.9863013698630136,4,0.0136986301369863,0.025320271834299,0.0,0.186065238427792,54,0.025320271834299,0.0,0.186065238427792,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0194072159503358,0.0,0.1645872147046622,210,0.0194072159503358,0.0,0.1645872147046622,-0.025320271834299,,InsufficientBaseline,0.025320271834299,False,-0.025320271834299,,0.025320271834299,0.0194072159503358,0.025320271834299,0.0194072159503358,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
6_24,24,6,0.1005714321150164,0.0,0.4065688516442454,0.0,2.76033565110094,292,273,0.934931506849315,LowActivity,0.1005714321150164,0.0,0.4065688516442454,0.0,2.76033565110094,273,0.934931506849315,19,0.0650684931506849,0.1368400007478257,0.0,0.5116187875685372,54,0.1368400007478257,0.0,0.5116187875685372,4,0.074074074074074,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.1046547530342963,0.0,0.4025700451836261,210,0.1046547530342963,0.0,0.4025700451836261,-0.1368400007478257,,InsufficientBaseline,0.1368400007478257,False,-0.1368400007478257,,0.1368400007478257,0.1046547530342963,0.1368400007478257,0.1046547530342963,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
6_25,25,6,1.364358992417341,0.0,2.42901707395358,0.0,15.376434388395198,292,177,0.6061643835616438,LowActivity,1.364358992417341,0.0,2.42901707395358,0.0,15.376434388395198,177,0.6061643835616438,115,0.3938356164383562,0.4919264875747399,0.0,1.2614337782465423,54,0.4919264875747399,0.0,1.2614337782465423,13,0.2407407407407407,InsufficientBaseline,0.1906262307644812,0.0,0.5664103180906984,28,0.1906262307644812,0.0,0.5664103180906984,1.7451964809305816,0.0,2.6912991628585656,210,1.7451964809305816,0.0,2.6912991628585656,-0.3013002568102586,,InsufficientBaseline,0.3013002568102586,False,-0.3013002568102586,,0.3013002568102586,1.5545702501661005,0.3013002568102586,1.5545702501661005,,,InsufficientBaseline,InsufficientBaseline,Emergent / Temporary Activity,"Baseline insufficient, but activity appears during January or Post period"
