grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
1_66,66,1,3.629608786641551,3.654480149562503,1.2047788973761604,0.0,7.032277880623267,292,5,0.0171232876712328,Active,3.629608786641551,3.654480149562503,1.2047788973761604,0.0,7.032277880623267,5,0.0171232876712328,287,0.9828767123287672,4.075851444454792,4.105112632826748,1.0736199921385332,54,4.075851444454792,4.105112632826748,1.0736199921385332,54,1.0,SufficientBaseline,3.2522512812296847,3.182904937388742,0.86959910592585,28,3.2522512812296847,3.182904937388742,0.86959910592585,3.565175008687347,3.616744256104589,1.2475115999895603,210,3.565175008687347,3.616744256104589,1.2475115999895603,-0.8236001632251075,-0.202068248671236,Decrease,0.8236001632251075,True,-0.8236001632251075,-0.202068248671236,0.8236001632251075,0.3129237274576621,0.8236001632251075,0.3129237274576621,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
17_95,95,17,1.324138398906199,1.3820460039934392,1.2347230594008831,0.0,6.142740051856971,292,103,0.3527397260273973,LowActivity,1.324138398906199,1.3820460039934392,1.2347230594008831,0.0,6.142740051856971,103,0.3527397260273973,189,0.6472602739726028,1.215769738880717,1.387924958912768,0.9862154932115538,54,1.215769738880717,1.387924958912768,0.9862154932115538,37,0.6851851851851852,SufficientBaseline,0.6121273693107524,0.0,0.8386832007124662,28,0.6121273693107524,0.0,0.8386832007124662,1.4469394297159537,1.4237133893564318,1.3034829240228798,210,1.4469394297159537,1.4237133893564318,1.3034829240228798,-0.6036423695699645,-0.4965104412992712,Decrease,0.6036423695699645,True,-0.6036423695699645,-0.4965104412992712,0.6036423695699645,0.8348120604052013,0.6036423695699645,0.8348120604052013,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
17_97,97,17,3.0326120034686284,2.843664913912231,1.5081766869386453,0.0,9.385615795513951,292,11,0.0376712328767123,Active,3.0326120034686284,2.843664913912231,1.5081766869386453,0.0,9.385615795513951,11,0.0376712328767123,281,0.9623287671232876,3.033726439890862,2.8672573988089933,1.1728575994077206,54,3.033726439890862,2.8672573988089933,1.1728575994077206,54,1.0,SufficientBaseline,2.360135500083765,2.466562797075804,1.1317464610402967,28,2.360135500083765,2.466562797075804,1.1317464610402967,3.1219889678875594,3.058604005601903,1.6075157388555843,210,3.1219889678875594,3.058604005601903,1.6075157388555843,-0.673590939807097,-0.2220341725443541,Decrease,0.673590939807097,True,-0.673590939807097,-0.2220341725443541,0.673590939807097,0.7618534678037943,0.673590939807097,0.7618534678037943,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
18_36,36,18,3.973714435189445,3.581118269910967,2.448498559103384,0.0,14.09013000422113,292,23,0.0787671232876712,Active,3.973714435189445,3.581118269910967,2.448498559103384,0.0,14.09013000422113,23,0.0787671232876712,269,0.9212328767123288,3.446544800266261,3.14996648213524,2.0415569271676035,54,3.446544800266261,3.14996648213524,2.0415569271676035,49,0.9074074074074074,SufficientBaseline,2.5455912627537773,2.5781288119640093,1.9986911667893568,28,2.5455912627537773,2.5781288119640093,1.9986911667893568,4.299688764303972,3.9526219491020345,2.514454377553331,210,4.299688764303972,3.9526219491020345,2.514454377553331,-0.9009535375124842,-0.2614077546425282,Decrease,0.9009535375124842,True,-0.9009535375124842,-0.2614077546425282,0.9009535375124842,1.7540975015501945,0.9009535375124842,1.7540975015501945,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
23_70,70,23,1.6063151659611294,1.417830285163414,1.4812634187596598,0.0,7.977178850790019,292,76,0.2602739726027397,Active,1.6081111305281457,1.417830285163414,1.4865084168271727,0.0,7.977178850790019,76,0.2602739726027397,216,0.7397260273972602,1.4887028635613604,1.4129664790664846,1.226107944410305,54,1.4887028635613604,1.4129664790664846,1.226107944410305,41,0.7592592592592593,SufficientBaseline,0.8208483383815085,1.06854691685527,0.7772100660416914,28,0.8208483383815085,1.06854691685527,0.7772100660416914,1.741287239779305,1.4958485834885242,1.5783540427492695,210,1.7437844857486802,1.4958485834885242,1.584990712140374,-0.6678545251798519,-0.4486150604843816,Decrease,0.6678545251798519,True,-0.6678545251798519,-0.4486150604843816,0.6678545251798519,0.9229361473671716,0.6678545251798519,0.9229361473671716,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
24_82,82,24,0.5499557188583316,0.0,1.0957529031507294,0.0,7.6840454272974865,292,220,0.7534246575342466,LowActivity,0.5499557188583316,0.0,1.0957529031507294,0.0,7.6840454272974865,220,0.7534246575342466,72,0.2465753424657534,1.337829894561661,1.0700098096069688,1.6504699596159786,54,1.337829894561661,1.0700098096069688,1.6504699596159786,28,0.5185185185185185,SufficientBaseline,0.651556664780055,0.0,1.1130444123644945,28,0.651556664780055,0.0,1.1130444123644945,0.333812709459341,0.0,0.7824390578557218,210,0.333812709459341,0.0,0.7824390578557218,-0.6862732297816057,-0.512974954866338,Decrease,0.6862732297816057,True,-0.6862732297816057,-0.512974954866338,0.6862732297816057,-0.317743955320714,0.6862732297816057,-0.317743955320714,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
24_95,95,24,0.7775448238320112,0.9880307007436842,0.807460548210109,0.0,3.5216903034445504,292,138,0.4726027397260274,LowActivity,0.7775448238320112,0.9880307007436842,0.807460548210109,0.0,3.5216903034445504,138,0.4726027397260274,154,0.5273972602739726,1.003073041858484,1.187683595907281,0.7648976337910377,54,1.003073041858484,1.187683595907281,0.7648976337910377,37,0.6851851851851852,SufficientBaseline,0.7174914233910391,0.509046923529094,0.7659754477024312,28,0.7174914233910391,0.509046923529094,0.7659754477024312,0.7275589735411429,0.0,0.8170068020766588,210,0.7275589735411429,0.0,0.8170068020766588,-0.285581618467445,-0.2847067028521892,Decrease,0.285581618467445,True,-0.285581618467445,-0.2847067028521892,0.285581618467445,0.0100675501501037,0.285581618467445,0.0100675501501037,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
25_37,37,25,3.354908077622469,3.3407250275757594,2.047961536130177,0.0,10.996992555399354,292,33,0.1130136986301369,Active,3.354908077622469,3.3407250275757594,2.047961536130177,0.0,10.996992555399354,33,0.1130136986301369,259,0.886986301369863,3.41878426519797,3.1609969259425714,1.845486106480574,54,3.41878426519797,3.1609969259425714,1.845486106480574,49,0.9074074074074074,SufficientBaseline,2.7177468431951626,2.5499889648153404,1.3913815542253405,28,2.7177468431951626,2.5499889648153404,1.3913815542253405,3.4234376035028857,3.3747679810208995,2.1600371321180374,210,3.4234376035028857,3.3747679810208995,2.1600371321180374,-0.7010374220028073,-0.205054594739751,Decrease,0.7010374220028073,True,-0.7010374220028073,-0.205054594739751,0.7010374220028073,0.7056907603077232,0.7010374220028073,0.7056907603077232,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
25_42,42,25,2.941548256225828,2.8664474137430296,1.995152453869717,0.0,9.968074194875706,292,39,0.1335616438356164,Active,2.941548256225828,2.8664474137430296,1.995152453869717,0.0,9.968074194875706,39,0.1335616438356164,253,0.8664383561643836,2.6096078465638524,2.62449203850925,1.67590183437498,54,2.6096078465638524,2.62449203850925,1.67590183437498,45,0.8333333333333334,SufficientBaseline,1.972203055606341,1.554451353058306,1.6224001552955625,28,1.972203055606341,1.554451353058306,1.6224001552955625,3.156150388316744,3.021910876588254,2.071111536055028,210,3.156150388316744,3.021910876588254,2.071111536055028,-0.6374047909575113,-0.2442530941178771,Decrease,0.6374047909575113,True,-0.6374047909575113,-0.2442530941178771,0.6374047909575113,1.1839473327104029,0.6374047909575113,1.1839473327104029,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
25_93,93,25,1.0945216856489637,0.9807041854156416,1.282236262598868,0.0,7.454419535221336,292,144,0.4931506849315068,LowActivity,1.0945216856489637,0.9807041854156416,1.282236262598868,0.0,7.454419535221336,144,0.4931506849315068,148,0.5068493150684932,1.147626743945398,1.1638794659818326,1.1946689049290478,54,1.147626743945398,1.1638794659818326,1.1946689049290478,31,0.5740740740740741,SufficientBaseline,0.2747274672034331,0.0,0.5883136453343377,28,0.2747274672034331,0.0,0.5883136453343377,1.1901719950226175,1.1356380519233849,1.3351379605773075,210,1.1901719950226175,1.1356380519233849,1.3351379605773075,-0.8728992767419649,-0.7606125261084852,Decrease,0.8728992767419649,True,-0.8728992767419649,-0.7606125261084852,0.8728992767419649,0.9154445278191846,0.8728992767419649,0.9154445278191846,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
25_96,96,25,1.2323291225822914,1.5056942271509144,0.9072676064450246,0.0,4.050393382430467,292,91,0.3116438356164384,LowActivity,1.2323291225822914,1.5056942271509144,0.9072676064450246,0.0,4.050393382430467,91,0.3116438356164384,201,0.6883561643835616,1.5174701313300931,1.5893389058638383,0.7940361221314483,54,1.5174701313300931,1.5893389058638383,0.7940361221314483,46,0.8518518518518519,SufficientBaseline,1.1908939057875152,1.4599026987627586,0.8178049519701941,28,1.1908939057875152,1.4599026987627586,0.8178049519701941,1.164531844476922,1.49003009281417,0.9348500837492724,210,1.164531844476922,1.49003009281417,0.9348500837492724,-0.3265762255425781,-0.2152109743710918,Decrease,0.3265762255425781,True,-0.3265762255425781,-0.2152109743710918,0.3265762255425781,-0.0263620613105932,0.3265762255425781,-0.0263620613105932,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
26_41,41,26,0.898948134223843,0.0,1.1103413661739927,0.0,4.581512381836294,292,156,0.5342465753424658,LowActivity,0.898948134223843,0.0,1.1103413661739927,0.0,4.581512381836294,156,0.5342465753424658,136,0.4657534246575342,1.5092499449118977,1.819152120880879,1.2657368816609438,54,1.5092499449118977,1.819152120880879,1.2657368816609438,35,0.6481481481481481,SufficientBaseline,0.8889855539628976,1.1098294106961903,0.8729832568118692,28,0.8889855539628976,1.1098294106961903,0.8729832568118692,0.7433417269388503,0.0,1.0446338973563714,210,0.7433417269388503,0.0,1.0446338973563714,-0.6202643909490001,-0.4109752616126204,Decrease,0.6202643909490001,True,-0.6202643909490001,-0.4109752616126204,0.6202643909490001,-0.1456438270240473,0.6202643909490001,-0.1456438270240473,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
26_42,42,26,1.1052995773622902,1.2807709034291526,1.1631539436607148,0.0,5.364002202435355,292,132,0.4520547945205479,LowActivity,1.1052995773622902,1.2807709034291526,1.1631539436607148,0.0,5.364002202435355,132,0.4520547945205479,160,0.547945205479452,1.2607071401297631,1.435919064006527,1.1045095160992398,54,1.2607071401297631,1.435919064006527,1.1045095160992398,36,0.6666666666666666,SufficientBaseline,0.9751930441149508,1.1747173535935358,0.9740465050694808,28,0.9751930441149508,1.1747173535935358,0.9740465050694808,1.082685170416966,1.0711650285218317,1.2011610130572066,210,1.082685170416966,1.0711650285218317,1.2011610130572066,-0.2855140960148123,-0.226471388101621,Decrease,0.2855140960148123,True,-0.2855140960148123,-0.226471388101621,0.2855140960148123,0.1074921263020152,0.2855140960148123,0.1074921263020152,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
26_70,70,26,1.5587147389816671,1.315862067083017,1.9164639044003384,0.0,22.51038560058834,292,110,0.3767123287671233,LowActivity,1.5587147389816671,1.315862067083017,1.9164639044003384,0.0,22.51038560058834,110,0.3767123287671233,182,0.6232876712328768,1.6305986860461457,1.5674269387796338,1.4386277457412882,54,1.6305986860461457,1.5674269387796338,1.4386277457412882,38,0.7037037037037037,SufficientBaseline,1.1503716804016837,1.1074825322628563,1.2174359436527584,28,1.1503716804016837,1.1074825322628563,1.2174359436527584,1.5946760365947994,1.2463357548545655,2.091067496739786,210,1.5946760365947994,1.2463357548545655,2.091067496739786,-0.4802270056444619,-0.2945096238295825,Decrease,0.4802270056444619,True,-0.4802270056444619,-0.2945096238295825,0.4802270056444619,0.4443043561931157,0.4802270056444619,0.4443043561931157,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
27_43,43,27,2.6244755743507304,2.332814003568081,1.96024149439384,0.0,8.455359207799052,292,50,0.1712328767123287,Active,2.5861884174445584,2.332814003568081,1.908756813284158,0.0,8.334667051485436,50,0.1712328767123287,242,0.8287671232876712,1.787349822035602,1.623238712404678,1.3200496906101995,54,1.7484010421254896,1.623238712404678,1.2535349285277535,42,0.7777777777777778,SufficientBaseline,1.1512960210747676,1.474102838588709,0.871733219725474,28,1.1512960210747676,1.474102838588709,0.871733219725474,3.0361604225257013,2.901344296986692,2.0415634413814625,210,2.9929384429949577,2.8773764185200386,1.9881480040896031,-0.597105021050722,-0.341514908001219,Decrease,0.597105021050722,True,-0.597105021050722,-0.341514908001219,0.597105021050722,1.84164242192019,0.597105021050722,1.84164242192019,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
28_58,58,28,0.9616683530973846,0.0,1.2579460941880312,0.0,6.376239449020355,292,159,0.5445205479452054,LowActivity,0.9616683530973846,0.0,1.2579460941880312,0.0,6.376239449020355,159,0.5445205479452054,133,0.4554794520547945,1.1228490511487943,1.09670632559064,1.193461513844693,54,1.1228490511487943,1.09670632559064,1.193461513844693,29,0.5370370370370371,SufficientBaseline,0.8445295221062544,0.0,1.0510869290712928,28,0.8445295221062544,0.0,1.0510869290712928,0.9358403986829824,0.0,1.3000547629604566,210,0.9358403986829824,0.0,1.3000547629604566,-0.2783195290425398,-0.2478690512832417,Decrease,0.2783195290425398,True,-0.2783195290425398,-0.2478690512832417,0.2783195290425398,0.0913108765767281,0.2783195290425398,0.0913108765767281,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
28_73,73,28,1.733281739826867,1.7368904554151596,1.5610039424015647,0.0,13.301558762127486,292,85,0.2910958904109589,Active,1.733281739826867,1.7368904554151596,1.5610039424015647,0.0,13.301558762127486,85,0.2910958904109589,207,0.708904109589041,2.0966869610835897,2.129710472785636,1.4119324441266237,54,2.0966869610835897,2.129710472785636,1.4119324441266237,44,0.8148148148148148,SufficientBaseline,1.2551551013196838,1.2554727006327353,1.438806838952203,28,1.2551551013196838,1.2554727006327353,1.438806838952203,1.7035849013999054,1.736184167652059,1.5981733749323046,210,1.7035849013999054,1.736184167652059,1.5981733749323046,-0.8415318597639059,-0.4013626618486688,Decrease,0.8415318597639059,True,-0.8415318597639059,-0.4013626618486688,0.8415318597639059,0.4484298000802216,0.8415318597639059,0.4484298000802216,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
29_38,38,29,3.1337550602164788,3.0668784705878265,1.948406978552139,0.0,8.445488935825244,292,36,0.1232876712328767,Active,3.1337550602164788,3.0668784705878265,1.948406978552139,0.0,8.445488935825244,36,0.1232876712328767,256,0.8767123287671232,3.3447339912735803,3.266509900051826,1.554261086882348,54,3.3447339912735803,3.266509900051826,1.554261086882348,52,0.9629629629629628,SufficientBaseline,2.39599920720504,2.0239852707347312,1.8165604281142749,28,2.39599920720504,2.0239852707347312,1.8165604281142749,3.177870782155702,3.0668784705878265,2.039722026307878,210,3.177870782155702,3.0668784705878265,2.039722026307878,-0.9487347840685404,-0.2836502952234144,Decrease,0.9487347840685404,True,-0.9487347840685404,-0.2836502952234144,0.9487347840685404,0.781871574950662,0.9487347840685404,0.781871574950662,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
31_42,42,31,1.6012797686071096,1.3393628763605578,1.367446175000595,0.0,9.851954191458107,292,74,0.2534246575342466,Active,1.6012797686071096,1.3393628763605578,1.367446175000595,0.0,9.851954191458107,74,0.2534246575342466,218,0.7465753424657534,1.4789606075934658,1.3053251377034942,1.124738645745922,54,1.4789606075934658,1.3053251377034942,1.124738645745922,42,0.7777777777777778,SufficientBaseline,1.036474195930286,0.9679572127431544,1.1474838679210977,28,1.036474195930286,0.9679572127431544,1.1474838679210977,1.7080406768437182,1.3827019935721565,1.4333877568658009,210,1.7080406768437182,1.3827019935721565,1.4333877568658009,-0.4424864116631797,-0.299187422160746,Decrease,0.4424864116631797,True,-0.4424864116631797,-0.299187422160746,0.4424864116631797,0.6715664809134321,0.4424864116631797,0.6715664809134321,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
31_96,96,31,3.250133531389417,3.1451826843479505,1.69227735962266,0.0,10.083433288078968,292,16,0.0547945205479452,Active,3.250133531389417,3.1451826843479505,1.69227735962266,0.0,10.083433288078968,16,0.0547945205479452,276,0.9452054794520548,3.176159291009029,2.8901170841108863,1.7841998868090692,54,3.176159291009029,2.8901170841108863,1.7841998868090692,51,0.9444444444444444,SufficientBaseline,2.364910266277703,2.243301497981647,1.3026854996446846,28,2.364910266277703,2.243301497981647,1.3026854996446846,3.387185247597364,3.234817263609876,1.6839347255320385,210,3.387185247597364,3.234817263609876,1.6839347255320385,-0.811249024731326,-0.255418242727241,Decrease,0.811249024731326,True,-0.811249024731326,-0.255418242727241,0.811249024731326,1.022274981319661,0.811249024731326,1.022274981319661,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
33_92,92,33,1.055249378810584,0.0,1.3292548150349417,0.0,5.157337657180136,292,156,0.5342465753424658,LowActivity,1.055249378810584,0.0,1.3292548150349417,0.0,5.157337657180136,156,0.5342465753424658,136,0.4657534246575342,1.154191371362859,1.128762563914932,1.309632442503917,54,1.154191371362859,1.128762563914932,1.309632442503917,29,0.5370370370370371,SufficientBaseline,0.4966569042137563,0.0,0.8569528212283356,28,0.4966569042137563,0.0,0.8569528212283356,1.104286148767195,0.0,1.3724436339347812,210,1.104286148767195,0.0,1.3724436339347812,-0.657534467149103,-0.5696927593321824,Decrease,0.657534467149103,True,-0.657534467149103,-0.5696927593321824,0.657534467149103,0.6076292445534388,0.657534467149103,0.6076292445534388,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
34_91,91,34,0.8591251005590146,0.0,1.148282807831314,0.0,4.199932256355076,292,176,0.6027397260273972,LowActivity,0.8591251005590146,0.0,1.148282807831314,0.0,4.199932256355076,176,0.6027397260273972,116,0.3972602739726027,1.1127038874972206,1.3139913211873888,1.1114113999496438,54,1.1127038874972206,1.3139913211873888,1.1114113999496438,30,0.5555555555555556,SufficientBaseline,0.7246763635034265,0.0,1.1207916674382303,28,0.7246763635034265,0.0,1.1207916674382303,0.8118456250489829,0.0,1.1571847342691266,210,0.8118456250489829,0.0,1.1571847342691266,-0.3880275239937941,-0.348724874922991,Decrease,0.3880275239937941,True,-0.3880275239937941,-0.348724874922991,0.3880275239937941,0.0871692615455564,0.3880275239937941,0.0871692615455564,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
35_69,69,35,0.7784993942657092,0.0,1.2510046312480425,0.0,6.895826298331482,292,188,0.6438356164383562,LowActivity,0.7784993942657092,0.0,1.2510046312480425,0.0,6.895826298331482,188,0.6438356164383562,104,0.3561643835616438,1.1857738794184232,1.0803950140439498,1.450521505299255,54,1.1857738794184232,1.0803950140439498,1.450521505299255,29,0.5370370370370371,SufficientBaseline,0.8156928567645368,0.0,1.2594846957563688,28,0.8156928567645368,0.0,1.2594846957563688,0.6688125411789773,0.0,1.1770400082663257,210,0.6688125411789773,0.0,1.1770400082663257,-0.3700810226538863,-0.3121008390194907,Decrease,0.3700810226538863,True,-0.3700810226538863,-0.3121008390194907,0.3700810226538863,-0.1468803155855595,0.3700810226538863,-0.1468803155855595,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
39_50,50,39,1.1705215035321384,1.217776363366554,1.3072689652876552,0.0,7.616232059755192,292,136,0.4657534246575342,LowActivity,1.1705215035321384,1.217776363366554,1.3072689652876552,0.0,7.616232059755192,136,0.4657534246575342,156,0.5342465753424658,1.343872605254104,1.5693925394119592,1.2636503961453145,54,1.343872605254104,1.5693925394119592,1.2636503961453145,32,0.5925925925925926,SufficientBaseline,0.990705305635713,0.0,1.272509560608927,28,0.990705305635713,0.0,1.272509560608927,1.1499209989993469,1.205506943706819,1.32393542185725,210,1.1499209989993469,1.205506943706819,1.32393542185725,-0.3531672996183911,-0.2627981984584119,Decrease,0.3531672996183911,True,-0.3531672996183911,-0.2627981984584119,0.3531672996183911,0.1592156933636338,0.3531672996183911,0.1592156933636338,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
39_89,89,39,0.9426852085888768,0.0,1.159221976045966,0.0,5.7161824948412185,292,153,0.523972602739726,LowActivity,0.9426852085888768,0.0,1.159221976045966,0.0,5.7161824948412185,153,0.523972602739726,139,0.476027397260274,1.1019921322637125,1.1602655333345533,1.131953833918883,54,1.1019921322637125,1.1602655333345533,1.131953833918883,30,0.5555555555555556,SufficientBaseline,0.6377112417890842,0.0,0.8512077716544482,28,0.6377112417890842,0.0,0.8512077716544482,0.9423837666457964,0.0,1.1972793798941423,210,0.9423837666457964,0.0,1.1972793798941423,-0.4642808904746283,-0.4213105310660452,Decrease,0.4642808904746283,True,-0.4642808904746283,-0.4213105310660452,0.4642808904746283,0.304672524856712,0.4642808904746283,0.304672524856712,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
39_91,91,39,4.192830937761505,4.037924988252794,2.1975232931827304,0.0,13.479405240357174,292,11,0.0376712328767123,Active,4.192830937761505,4.037924988252794,2.1975232931827304,0.0,13.479405240357174,11,0.0376712328767123,281,0.9623287671232876,5.528249289243494,5.021244615695398,2.0526471371672934,54,5.528249289243494,5.021244615695398,2.0526471371672934,54,1.0,SufficientBaseline,4.118159922800214,4.112565481084772,1.6989983635253272,28,4.118159922800214,4.112565481084772,1.6989983635253272,3.859393782708593,3.7351466596650464,2.1700660025170464,210,3.859393782708593,3.7351466596650464,2.1700660025170464,-1.4100893664432794,-0.2550697865935494,Decrease,1.4100893664432794,True,-1.4100893664432794,-0.2550697865935494,1.4100893664432794,-0.258766140091621,1.4100893664432794,-0.258766140091621,-0.1835104541950532,-0.1835104541950532,Calculated,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
39_99,99,39,2.1681626812403296,2.0519609052009877,1.5640985458897594,0.0,7.384369827326104,292,50,0.1712328767123287,Active,2.1681626812403296,2.0519609052009877,1.5640985458897594,0.0,7.384369827326104,50,0.1712328767123287,242,0.8287671232876712,2.265801660038608,2.063088736390231,1.6891655013304572,54,2.265801660038608,2.063088736390231,1.6891655013304572,43,0.7962962962962963,SufficientBaseline,1.7188641514629652,1.8370276446824891,0.9241902957255694,28,1.7188641514629652,1.8370276446824891,0.9241902957255694,2.2029619859006115,2.0701815192047865,1.5942433826308686,210,2.2029619859006115,2.0701815192047865,1.5942433826308686,-0.5469375085756427,-0.2413880783220554,Decrease,0.5469375085756427,True,-0.5469375085756427,-0.2413880783220554,0.5469375085756427,0.4840978344376463,0.5469375085756427,0.4840978344376463,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
40_41,41,40,1.7519475613986557,1.7575218526704706,1.551909836068355,0.0,7.016573837963446,292,96,0.3287671232876712,LowActivity,1.7519475613986557,1.7575218526704706,1.551909836068355,0.0,7.016573837963446,96,0.3287671232876712,196,0.6712328767123288,1.839063044131727,1.7871595421770412,1.443092550106971,54,1.839063044131727,1.7871595421770412,1.443092550106971,39,0.7222222222222222,SufficientBaseline,1.4423441690535344,1.5277965248190175,1.5204711572393466,28,1.4423441690535344,1.5277965248190175,1.5204711572393466,1.7708268895799777,1.7575218526704706,1.58475091401692,210,1.7708268895799777,1.7575218526704706,1.58475091401692,-0.3967188750781927,-0.2157179311193732,Decrease,0.3967188750781927,True,-0.3967188750781927,-0.2157179311193732,0.3967188750781927,0.3284827205264431,0.3967188750781927,0.3284827205264431,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
40_87,87,40,3.12380770743024,2.759328406212526,2.260027998673205,0.0,11.073595574758755,292,37,0.1267123287671233,Active,3.12380770743024,2.759328406212526,2.260027998673205,0.0,11.073595574758755,37,0.1267123287671233,255,0.8732876712328768,2.8582121428884038,2.7234210058066357,2.0674526768277937,54,2.8582121428884038,2.7234210058066357,2.0674526768277937,42,0.7777777777777778,SufficientBaseline,2.159207662263106,2.0198912652508154,1.4772444341552335,28,2.159207662263106,2.0198912652508154,1.4772444341552335,3.320717049096616,2.876506894053016,2.358819590860413,210,3.320717049096616,2.876506894053016,2.358819590860413,-0.6990044806252973,-0.2445600416206017,Decrease,0.6990044806252973,True,-0.6990044806252973,-0.2445600416206017,0.6990044806252973,1.1615093868335098,0.6990044806252973,1.1615093868335098,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
42_96,96,42,1.0895672464223165,1.06939867532415,1.2275900526832726,0.0,5.889384799263566,292,138,0.4726027397260274,LowActivity,1.0895672464223165,1.06939867532415,1.2275900526832726,0.0,5.889384799263566,138,0.4726027397260274,154,0.5273972602739726,1.3540416266428337,1.392345659422341,1.2591016151525136,54,1.3540416266428337,1.392345659422341,1.2591016151525136,35,0.6481481481481481,SufficientBaseline,0.9515176572066514,0.0,1.2330228890605488,28,0.9515176572066514,0.0,1.2330228890605488,1.0399661605467485,0.9639515675203896,1.2151965019024464,210,1.0399661605467485,0.9639515675203896,1.2151965019024464,-0.4025239694361823,-0.2972759193778901,Decrease,0.4025239694361823,True,-0.4025239694361823,-0.2972759193778901,0.4025239694361823,0.0884485033400969,0.4025239694361823,0.0884485033400969,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
