grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
5_68,68,5,2.078094751549393,1.7674538769912869,1.5639160988369527,0.0,7.886673288859828,292,60,0.2054794520547945,Active,2.078094751549393,1.7674538769912869,1.5639160988369527,0.0,7.886673288859828,60,0.2054794520547945,232,0.7945205479452054,2.8061510065962403,2.4185759680071865,1.754771909451217,54,2.8061510065962403,2.4185759680071865,1.754771909451217,49,0.9074074074074074,SufficientBaseline,1.6754740124698737,1.461982028542177,1.382062770672983,28,1.6754740124698737,1.461982028542177,1.382062770672983,1.9445630511765208,1.6573090254946097,1.4836575978946525,210,1.9445630511765208,1.6573090254946097,1.4836575978946525,-1.1306769941263668,-0.4029280646225226,Decrease,1.1306769941263668,True,-1.1306769941263668,-0.4029280646225226,1.1306769941263668,0.2690890387066473,1.1306769941263668,0.2690890387066473,0.2379893109212527,0.2379893109212527,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
51_47,47,51,4.83804268237717,4.79625322413319,2.497265516106109,0.0,16.45506130245262,292,9,0.0308219178082191,Active,4.83804268237717,4.79625322413319,2.497265516106109,0.0,16.45506130245262,9,0.0308219178082191,283,0.9691780821917808,5.697030746942427,5.190374480343629,2.7306279311193133,54,5.697030746942427,5.190374480343629,2.7306279311193133,54,1.0,SufficientBaseline,4.268715210238167,4.947086694725593,2.129284063965507,28,4.268715210238167,4.947086694725593,2.129284063965507,4.69307036682178,4.514575399957122,2.43954690954611,210,4.69307036682178,4.514575399957122,2.43954690954611,-1.42831553670426,-0.250712274542459,Decrease,1.42831553670426,True,-1.42831553670426,-0.250712274542459,1.42831553670426,0.424355156583613,1.42831553670426,0.424355156583613,0.2971018277675417,0.2971018277675417,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
51_53,53,51,7.088905098983027,6.882356998027673,3.2691085591286906,0.0,20.58663467320513,292,6,0.0205479452054794,Active,7.086578167203663,6.882356998027673,3.270187602880927,0.0,20.48421360517923,6,0.0205479452054794,286,0.9794520547945206,8.770017709548956,8.935099405367016,2.9817700657798447,54,8.770017709548956,8.935099405367016,2.9817700657798447,54,1.0,SufficientBaseline,6.683666148711252,6.717525159996282,3.665515112156012,28,6.659399574440754,6.717525159996282,3.673023683821019,6.710650859159452,6.369197959594866,3.16128599857142,210,6.710650859159452,6.369197959594866,3.16128599857142,-2.1106181351082016,-0.2406629273747214,Decrease,2.1106181351082016,True,-2.1106181351082016,-0.2406629273747214,2.1106181351082016,0.0512512847186981,2.1106181351082016,0.0512512847186981,0.0242825946892902,0.0242825946892902,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
52_36,36,52,2.4849775143529227,2.423096941519435,1.915752420743515,0.0,11.07452640996816,292,63,0.2157534246575342,Active,2.4849775143529227,2.423096941519435,1.915752420743515,0.0,11.07452640996816,63,0.2157534246575342,229,0.7842465753424658,3.596908097854222,3.438163671572447,1.978882384482676,54,3.596908097854222,3.438163671572447,1.978882384482676,50,0.925925925925926,SufficientBaseline,0.944593671902212,0.0,1.118008762422816,28,0.944593671902212,0.0,1.118008762422816,2.404437019493636,2.377457242629432,1.8198018832231653,210,2.404437019493636,2.377457242629432,1.8198018832231653,-2.65231442595201,-0.7373873209421946,Decrease,2.65231442595201,True,-2.65231442595201,-0.7373873209421946,2.65231442595201,1.4598433475914236,2.65231442595201,1.4598433475914236,0.5504035770824697,0.5504035770824697,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
52_43,43,52,4.591729773298528,4.51345450679298,2.0299184939581525,0.0,10.51121601527078,292,7,0.023972602739726,Active,4.59370077668853,4.51345450679298,2.0345379284448684,0.0,10.51121601527078,7,0.023972602739726,285,0.976027397260274,5.243543095706457,5.216158408908376,1.812535486689339,54,5.243543095706457,5.216158408908376,1.812535486689339,54,1.0,SufficientBaseline,3.785078862846996,3.375429649598589,2.040844574771276,28,3.805633612485586,3.375429649598589,2.0979508354610568,4.531674087977645,4.330371520697819,2.04095644728574,210,4.531674087977645,4.330371520697819,2.04095644728574,-1.4379094832208708,-0.2742247859845505,Decrease,1.4379094832208708,True,-1.4379094832208708,-0.2742247859845505,1.4379094832208708,0.7260404754920593,1.4379094832208708,0.7260404754920593,0.5049278024550976,0.5049278024550976,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
52_46,46,52,4.101802758504325,3.827754634734895,2.100090762114572,0.0,9.918567169255386,292,8,0.0273972602739726,Active,4.101802758504325,3.827754634734895,2.100090762114572,0.0,9.918567169255386,8,0.0273972602739726,284,0.9726027397260274,4.634753678602599,4.512884254324989,2.084063822820672,54,4.634753678602599,4.512884254324989,2.084063822820672,54,1.0,SufficientBaseline,2.677700746209399,2.4450978556583243,1.6333406038580331,28,2.677700746209399,2.4450978556583243,1.6333406038580331,4.154638504499332,3.8533030381880806,2.0849014528518524,210,4.154638504499332,3.8533030381880806,2.0849014528518524,-1.9570529323932,-0.422256082654054,Decrease,1.9570529323932,True,-1.9570529323932,-0.422256082654054,1.9570529323932,1.4769377582899326,1.9570529323932,1.4769377582899326,0.7546744055020759,0.7546744055020759,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
53_35,35,53,4.107876534465632,4.0823856961005545,2.238118468953052,0.0,12.354730932922488,292,18,0.0616438356164383,Active,4.107876534465632,4.0823856961005545,2.238118468953052,0.0,12.354730932922488,18,0.0616438356164383,274,0.9383561643835616,6.233128430283533,6.031172599945999,1.9666739457075355,54,6.233128430283533,6.031172599945999,1.9666739457075355,54,1.0,SufficientBaseline,3.276350557952637,2.789161837283383,2.5588906244691274,28,3.276350557952637,2.789161837283383,2.5588906244691274,3.672253320028476,3.451432929095572,1.9228780687058595,210,3.672253320028476,3.451432929095572,1.9228780687058595,-2.956777872330896,-0.4743649846785522,Decrease,2.956777872330896,True,-2.956777872330896,-0.4743649846785522,2.956777872330896,0.3959027620758388,2.956777872330896,0.3959027620758388,0.1338966872623879,0.1338966872623879,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
53_38,38,53,22.293183000961086,21.712895543808028,5.915055529723772,2.7533686136394824,45.442929480440064,292,0,0.0,Active,22.303963473301128,21.604669049181,5.924167186361517,2.7533686136394824,45.19799305803544,0,0.0,292,1.0,28.097802938137537,28.73933049848823,5.629176064709084,54,28.13825897936533,29.08701374808169,5.670355165419333,54,1.0,SufficientBaseline,20.606416669291587,21.35489359569585,9.11556667407628,28,20.56610378030615,21.07593871216365,9.07675270050188,21.02546862324307,20.721356052162456,4.386741942956501,210,21.035430683188714,20.769286891037485,4.387728521026534,-7.572155199059178,-0.2691053204326564,Decrease,7.572155199059178,True,-7.572155199059178,-0.2691053204326564,7.572155199059178,0.4693269028825639,7.572155199059178,0.4693269028825639,0.0619806238177575,0.0619806238177575,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
53_53,53,53,4.602630141097147,4.392367463965705,2.1685245594767184,0.0,13.475096895354426,292,7,0.023972602739726,Active,4.602630141097147,4.392367463965705,2.1685245594767184,0.0,13.475096895354426,7,0.023972602739726,285,0.976027397260274,4.8712250123625305,4.507049244985245,2.0543815333556155,54,4.8712250123625305,4.507049244985245,2.0543815333556155,54,1.0,SufficientBaseline,3.779609330189636,4.190248361057061,2.1605652296346096,28,3.779609330189636,4.190248361057061,2.1605652296346096,4.64329899660705,4.39391278067917,2.182460689297294,210,4.64329899660705,4.39391278067917,2.182460689297294,-1.0916156821728942,-0.2240946947436254,Decrease,1.0916156821728942,True,-1.0916156821728942,-0.2240946947436254,1.0916156821728942,0.8636896664174136,1.0916156821728942,0.8636896664174136,0.791203058477699,0.791203058477699,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
54_38,38,54,6.90000487848137,6.475988505241404,3.296165772956883,0.0,18.42786583916636,292,8,0.0273972602739726,Active,6.902056528684412,6.475988505241404,3.2994620648835054,0.0,18.42786583916636,8,0.0273972602739726,284,0.9726027397260274,10.392430636918062,10.322589524484254,3.34002985685772,54,10.392430636918062,10.322589524484254,3.34002985685772,54,1.0,SufficientBaseline,2.98825773234396,2.44380199641914,2.6241662315435184,28,2.98825773234396,2.44380199641914,2.6241662315435184,6.523518826749305,6.348478775400775,2.4627259004012285,210,6.526371597507819,6.348478775400775,2.469300714837088,-7.404172904574103,-0.7124582461268998,Decrease,7.404172904574103,True,-7.404172904574103,-0.7124582461268998,7.404172904574103,3.53811386516386,7.404172904574103,3.53811386516386,0.4778540305262329,0.4778540305262329,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
54_42,42,54,2.352801283431993,2.4207075135536176,1.595785179756551,0.0,8.664842124364657,292,58,0.1986301369863013,Active,2.352801283431993,2.4207075135536176,1.595785179756551,0.0,8.664842124364657,58,0.1986301369863013,234,0.8013698630136986,2.9026635263943152,2.8817719761272054,1.1337322979820077,54,2.9026635263943152,2.8817719761272054,1.1337322979820077,52,0.9629629629629628,SufficientBaseline,0.0494422281324318,0.0,0.2616236798066721,28,0.0494422281324318,0.0,0.2616236798066721,2.5185226759482897,2.487455986744952,1.547372577917393,210,2.5185226759482897,2.487455986744952,1.547372577917393,-2.853221298261883,-0.982966600268048,Decrease,2.853221298261883,True,-2.853221298261883,-0.982966600268048,2.853221298261883,2.4690804478158577,2.853221298261883,2.4690804478158577,0.8653659109161861,0.8653659109161861,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
54_43,43,54,2.83179585783498,2.7104854790589017,1.7983938987333812,0.0,10.851597067237124,292,38,0.1301369863013698,Active,2.83179585783498,2.7104854790589017,1.7983938987333812,0.0,10.851597067237124,38,0.1301369863013698,254,0.8698630136986302,3.5171680757371964,3.3537011432236365,1.9058276002641816,54,3.5171680757371964,3.3537011432236365,1.9058276002641816,49,0.9074074074074074,SufficientBaseline,0.6806142533061427,0.0,0.9910169393135356,28,0.6806142533061427,0.0,0.9910169393135356,2.9423815014544448,2.7461376466218645,1.6436473324043464,210,2.9423815014544448,2.7461376466218645,1.6436473324043464,-2.836553822431054,-0.8064879929960452,Decrease,2.836553822431054,True,-2.836553822431054,-0.8064879929960452,2.836553822431054,2.261767248148302,2.836553822431054,2.261767248148302,0.7973644745474515,0.7973644745474515,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
54_58,58,54,7.350002740138244,7.162339503014151,3.237824031288595,0.0,16.88996220190269,292,2,0.0068493150684931,Active,7.352379822452266,7.162339503014151,3.2450985816874662,0.0,17.584070237597324,2,0.0068493150684931,290,0.9931506849315068,8.498056966543249,8.698576146706728,3.241201068744749,54,8.498056966543249,8.698576146706728,3.241201068744749,54,1.0,SufficientBaseline,4.443296562374551,3.652865675677919,2.6438803436793488,28,4.443296562374551,3.652865675677919,2.6438803436793488,7.442349619907354,7.304280616818188,3.09007276570104,210,7.445654896267805,7.304280616818188,3.1005800554015184,-4.054760404168698,-0.4771397061860426,Decrease,4.054760404168698,True,-4.054760404168698,-0.4771397061860426,4.054760404168698,3.0023583338932545,4.054760404168698,3.0023583338932545,0.7404527110421939,0.7404527110421939,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
55_40,40,55,0.7617231974043819,0.0,1.3456401084399006,0.0,6.740134756164306,292,201,0.6883561643835616,LowActivity,0.7617231974043819,0.0,1.3456401084399006,0.0,6.740134756164306,201,0.6883561643835616,91,0.3116438356164384,2.577931140893518,2.723755367717548,1.850492079647536,54,2.577931140893518,2.723755367717548,1.850492079647536,42,0.7777777777777778,SufficientBaseline,0.1138363103437266,0.0,0.3348947384575037,28,0.1138363103437266,0.0,0.3348947384575037,0.3810832159247865,0.0,0.7643549342832137,210,0.3810832159247865,0.0,0.7643549342832137,-2.4640948305497914,-0.9558419895171169,Decrease,2.4640948305497914,True,-2.4640948305497914,-0.9558419895171169,2.4640948305497914,0.2672469055810599,2.4640948305497914,0.2672469055810599,0.1084564206976691,0.1084564206976691,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
55_45,45,55,4.11197091989085,4.066962750634293,2.3549859885036617,0.0,10.574993465411987,292,27,0.0924657534246575,Active,4.11197091989085,4.066962750634293,2.3549859885036617,0.0,10.574993465411987,27,0.0924657534246575,265,0.9075342465753424,4.889814877843048,4.856163979489816,1.831955496474562,54,4.889814877843048,4.856163979489816,1.831955496474562,53,0.9814814814814816,SufficientBaseline,2.455850977602265,2.221922115989614,2.27477333881372,28,2.455850977602265,2.221922115989614,2.27477333881372,4.132769894436858,3.979395244873145,2.382882745101696,210,4.132769894436858,3.979395244873145,2.382882745101696,-2.433963900240784,-0.4977619728038522,Decrease,2.433963900240784,True,-2.433963900240784,-0.4977619728038522,2.433963900240784,1.6769189168345928,2.433963900240784,1.6769189168345928,0.6889662236439501,0.6889662236439501,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
55_56,56,55,2.871431640620921,2.661056231148976,2.119876042674469,0.0,18.711274579085902,292,43,0.1472602739726027,Active,2.86703907184383,2.661056231148976,2.0999359956982566,0.0,17.936251371668142,43,0.1472602739726027,249,0.8527397260273972,3.540413156210347,3.198880477295207,1.9004945030520124,54,3.540413156210347,3.198880477295207,1.9004945030520124,52,0.9629629629629628,SufficientBaseline,2.3250982806535387,2.184432202509903,1.59658575837335,28,2.306969463671647,2.184432202509903,1.5838683985821764,2.7722522703221486,2.612101230913612,2.20142673772026,210,2.76856168362016,2.612101230913612,2.175069739562664,-1.2334436925387,-0.3483897607755408,Decrease,1.2334436925387,True,-1.2334436925387,-0.3483897607755408,1.2334436925387,0.4615922199485127,1.2334436925387,0.4615922199485127,0.3742304758139821,0.3742304758139821,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
56_40,40,56,0.94391782834114,0.0,1.3187029447875505,0.0,6.952238878378174,292,178,0.6095890410958904,LowActivity,0.94391782834114,0.0,1.3187029447875505,0.0,6.952238878378174,178,0.6095890410958904,114,0.3904109589041096,1.388264744741167,1.1426917670209955,1.546749749587193,54,1.388264744741167,1.1426917670209955,1.546749749587193,28,0.5185185185185185,SufficientBaseline,0.2132622366644896,0.0,1.1284776845112805,28,0.2132622366644896,0.0,1.1284776845112805,0.927077938252306,0.0,1.23581012806124,210,0.927077938252306,0.0,1.23581012806124,-1.175002508076677,-0.8463821562332832,Decrease,1.175002508076677,True,-1.175002508076677,-0.8463821562332832,1.175002508076677,0.7138157015878163,1.175002508076677,0.7138157015878163,0.6075014280235348,0.6075014280235348,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
56_41,41,56,5.635833862930831,4.999490206820472,3.152867826446461,0.0,19.12297483530611,292,6,0.0205479452054794,Active,5.635833862930831,4.999490206820472,3.152867826446461,0.0,19.12297483530611,6,0.0205479452054794,286,0.9794520547945206,9.454122370805282,9.060172314141836,3.1576871591106586,54,9.454122370805282,9.060172314141836,3.1576871591106586,54,1.0,SufficientBaseline,3.758199649852441,3.5867119443256072,3.034911560552292,28,3.758199649852441,3.5867119443256072,3.034911560552292,4.90433947503071,4.583456443705665,2.31201451583939,210,4.90433947503071,4.583456443705665,2.31201451583939,-5.69592272095284,-0.6024803252538896,Decrease,5.69592272095284,True,-5.69592272095284,-0.6024803252538896,5.69592272095284,1.146139825178269,5.69592272095284,1.146139825178269,0.2012210982010194,0.2012210982010194,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
56_42,42,56,2.6390961240967483,2.3321064120217345,2.065125469432335,0.0,10.754212142719096,292,57,0.1952054794520548,Active,2.6390961240967483,2.3321064120217345,2.065125469432335,0.0,10.754212142719096,57,0.1952054794520548,235,0.8047945205479452,4.101315160279951,3.537615347555532,2.2293163113765755,54,4.101315160279951,3.537615347555532,2.2293163113765755,52,0.9629629629629628,SufficientBaseline,1.8504088723754604,0.0,2.860118758583918,28,1.8504088723754604,0.0,2.860118758583918,2.36825524359343,2.241748848159119,1.7062967770027389,210,2.36825524359343,2.241748848159119,1.7062967770027389,-2.25090628790449,-0.5488254864449008,Decrease,2.25090628790449,True,-2.25090628790449,-0.5488254864449008,2.25090628790449,0.5178463712179695,2.25090628790449,0.5178463712179695,0.2300612753186029,0.2300612753186029,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
56_45,45,56,1.2607323829993426,1.2023747982428947,1.411477803296092,0.0,5.615415969909064,292,137,0.4691780821917808,LowActivity,1.2607323829993426,1.2023747982428947,1.411477803296092,0.0,5.615415969909064,137,0.4691780821917808,155,0.5308219178082192,1.904491679945768,1.859114183146242,1.5652896918657335,54,1.904491679945768,1.859114183146242,1.5652896918657335,37,0.6851851851851852,SufficientBaseline,0.2294682382066433,0.0,0.7638049838870022,28,0.2294682382066433,0.0,0.7638049838870022,1.2326961640426215,1.2205060548859006,1.351624016980672,210,1.2326961640426215,1.2205060548859006,1.351624016980672,-1.6750234417391243,-0.8795120815580683,Decrease,1.6750234417391243,True,-1.6750234417391243,-0.8795120815580683,1.6750234417391243,1.0032279258359784,1.6750234417391243,1.0032279258359784,0.5989336631577873,0.5989336631577873,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
56_52,52,56,5.4494862270219,5.126638010965818,2.788537624711586,0.0,14.67161372354703,292,8,0.0273972602739726,Active,5.4494862270219,5.126638010965818,2.788537624711586,0.0,14.67161372354703,8,0.0273972602739726,284,0.9726027397260274,5.712025863977492,5.617846943572324,2.929424530542259,54,5.712025863977492,5.617846943572324,2.929424530542259,52,0.9629629629629628,SufficientBaseline,4.227663323392832,4.425645498461611,2.294885922723142,28,4.227663323392832,4.425645498461611,2.294885922723142,5.544885755145767,5.153958239016284,2.782678394409392,210,5.544885755145767,5.153958239016284,2.782678394409392,-1.4843625405846597,-0.2598662148828303,Decrease,1.4843625405846597,True,-1.4843625405846597,-0.2598662148828303,1.4843625405846597,1.3172224317529349,1.4843625405846597,1.3172224317529349,0.8873994025975004,0.8873994025975004,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
56_54,54,56,24.06644110845257,23.74811703282969,5.697947021810114,5.530737673398392,44.06534263144075,292,0,0.0,Active,24.06635631809252,23.74811703282969,5.699616531873548,5.530737673398392,44.06534263144075,0,0.0,292,1.0,26.788004600198867,26.325662171833308,4.820644727975549,54,26.78880156946591,26.325662171833308,4.828691853007701,54,1.0,SufficientBaseline,20.9502751912471,21.4318305131316,7.099664051761704,28,20.96828128885082,21.4318305131316,7.127721715920321,23.782099285249963,23.3266130623084,5.431763549338888,210,23.779375638304924,23.3266130623084,5.42877469712844,-5.820520280615089,-0.2172743810700872,Decrease,5.820520280615089,True,-5.820520280615089,-0.2172743810700872,5.820520280615089,2.811094349454102,5.820520280615089,2.811094349454102,0.4829627273727215,0.4829627273727215,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
57_39,39,57,0.925430849710478,0.0,1.5956832285224516,0.0,9.23919008896812,292,202,0.6917808219178082,LowActivity,0.925430849710478,0.0,1.5956832285224516,0.0,9.23919008896812,202,0.6917808219178082,90,0.3082191780821918,2.9906269902036127,2.4985995740559503,1.8122322533735664,54,2.9906269902036127,2.4985995740559503,1.8122322533735664,47,0.8703703703703703,SufficientBaseline,0.1626701895827177,0.0,0.5987025225119298,28,0.1626701895827177,0.0,0.5987025225119298,0.4960818349340398,0.0,1.140577940780591,210,0.4960818349340398,0.0,1.140577940780591,-2.827956800620895,-0.9456066603706929,Decrease,2.827956800620895,True,-2.827956800620895,-0.9456066603706929,2.827956800620895,0.3334116453513222,2.827956800620895,0.3334116453513222,0.1178984223797618,0.1178984223797618,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
57_43,43,57,12.953237124637091,12.671633814552226,4.127056694623033,3.555384752508952,26.415600432950683,292,0,0.0,Active,12.971879483167957,12.671633814552226,4.150826620255834,3.555384752508952,26.415600432950683,0,0.0,292,1.0,16.905092587952186,16.724102103970814,3.0031084831503567,54,16.942296012795087,17.033903671986607,3.010276793654849,54,1.0,SufficientBaseline,10.438698021246577,9.332146245225784,5.067436483968364,28,10.437432079282384,9.044379750285522,5.11136912092096,12.27231760023671,12.259880824693866,3.572510110418353,210,12.288841553210483,12.259880824693866,3.5935677767772467,-6.504863933512704,-0.3839422902657425,Decrease,6.504863933512704,True,-6.504863933512704,-0.3839422902657425,6.504863933512704,1.8514094739281024,6.504863933512704,1.8514094739281024,0.2846192468976548,0.2846192468976548,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
57_44,44,57,27.490831302573092,27.2542135224521,6.475571024686736,8.190156083420643,51.21185371292354,292,0,0.0,Active,27.42627532903896,27.19187392433569,6.523536479146225,7.780648279249611,51.21185371292354,0,0.0,292,1.0,30.03597888137719,29.268221621815588,6.175479650085667,54,29.95825009339329,29.08839807736507,6.205672783396852,54,1.0,SufficientBaseline,21.270910984465264,20.31158808703654,8.020971321930343,28,21.077501270891283,20.2381890024552,8.035803902520703,27.66568749139023,27.262473803431572,5.789254286644908,210,27.62169931167229,27.23371138151253,5.835297413470065,-8.880748822502007,-0.2964375020175321,Decrease,8.880748822502007,True,-8.880748822502007,-0.2964375020175321,8.880748822502007,6.544198040781012,8.880748822502007,6.544198040781012,0.7368970986094493,0.7368970986094493,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
57_54,54,57,24.29510804414421,24.184998921949333,5.111402508907732,0.0,40.461382075191466,292,1,0.0034246575342465,Active,24.324533219629927,24.206452647782257,5.137631668347471,0.0,41.10362623511514,1,0.0034246575342465,291,0.9965753424657534,26.2217046081082,26.12894688482257,4.859038373362095,54,26.244126080748632,26.12894688482257,4.850600777761218,54,1.0,SufficientBaseline,20.152755972541,21.369554168816805,7.507284524544265,28,20.204808050902027,21.369554168816805,7.557890619173321,24.352011108671995,23.950970677766637,4.455080211567419,210,24.38022031593455,23.950970677766637,4.491821729101067,-6.039318029846605,-0.2301207520214111,Decrease,6.039318029846605,True,-6.039318029846605,-0.2301207520214111,6.039318029846605,4.175412265032524,6.039318029846605,4.175412265032524,0.6913714834021709,0.6913714834021709,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
57_59,59,57,1.0030347279515686,0.0,1.2631271624589837,0.0,5.142987934167903,292,157,0.5376712328767124,LowActivity,1.0030347279515686,0.0,1.2631271624589837,0.0,5.142987934167903,157,0.5376712328767124,135,0.4623287671232877,1.224740469673724,1.1695621400943783,1.3535590040339065,54,1.224740469673724,1.1695621400943783,1.3535590040339065,30,0.5555555555555556,SufficientBaseline,0.2237743799397513,0.0,0.6875931475677587,28,0.2237743799397513,0.0,0.6875931475677587,1.0499260598150664,0.0,1.264723950790592,210,1.0499260598150664,0.0,1.264723950790592,-1.0009660897339725,-0.817288327216487,Decrease,1.0009660897339725,True,-1.0009660897339725,-0.817288327216487,1.0009660897339725,0.826151679875315,1.0009660897339725,0.826151679875315,0.8253543135461082,0.8253543135461082,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
57_60,60,57,4.102027724508343,3.8844421764183874,2.3201595348941337,0.0,12.82212569022282,292,22,0.0753424657534246,Active,4.102027724508343,3.8844421764183874,2.3201595348941337,0.0,12.82212569022282,22,0.0753424657534246,270,0.9246575342465754,4.66695594855059,4.229237375509146,2.492186828503583,54,4.66695594855059,4.229237375509146,2.492186828503583,50,0.925925925925926,SufficientBaseline,1.9979080421810635,1.9395158122606075,1.850458010272352,28,1.9979080421810635,1.9395158122606075,1.850458010272352,4.23730975787445,4.1375401498184345,2.187191764839715,210,4.23730975787445,4.1375401498184345,2.187191764839715,-2.6690479063695265,-0.5719033853744536,Decrease,2.6690479063695265,True,-2.6690479063695265,-0.5719033853744536,2.6690479063695265,2.2394017156933868,2.6690479063695265,2.2394017156933868,0.8390264222493667,0.8390264222493667,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
58_41,41,58,0.45234114296479,0.0,0.9711018010513722,0.0,6.328845355259113,292,225,0.7705479452054794,LowActivity,0.45234114296479,0.0,0.9711018010513722,0.0,6.328845355259113,225,0.7705479452054794,67,0.2294520547945205,1.396227822565143,1.1861372858258568,1.5205052828836487,54,1.396227822565143,1.1861372858258568,1.5205052828836487,33,0.6111111111111112,SufficientBaseline,0.134894979868411,0.0,0.4966699020243957,28,0.134894979868411,0.0,0.4966699020243957,0.2519535804327878,0.0,0.6409743496667223,210,0.2519535804327878,0.0,0.6409743496667223,-1.261332842696732,-0.9033861253240302,Decrease,1.261332842696732,True,-1.261332842696732,-0.9033861253240302,1.261332842696732,0.1170586005643768,1.261332842696732,0.1170586005643768,0.092805480521783,0.092805480521783,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
58_45,45,58,22.42765362620135,22.003193949896605,6.845552530810483,7.533733956427009,55.77624675246926,292,0,0.0,Active,22.447943056550205,21.97859961125279,6.915648235242387,7.533733956427009,55.98994884730631,0,0.0,292,1.0,31.15076053590588,29.974865362931133,5.298940013304309,54,31.242619271816796,29.942004224227556,5.310102644236339,54,1.0,SufficientBaseline,16.89910593721697,15.783683243319516,8.720816978003684,28,16.869566689120738,16.081950956568143,8.734913471641665,20.92170868414191,20.87585294989431,4.718921561778664,210,20.93023840256749,20.97989097766152,4.807874133473003,-14.373052582696054,-0.460046337909371,Decrease,14.373052582696054,True,-14.373052582696054,-0.460046337909371,14.373052582696054,4.060671713446748,14.373052582696054,4.060671713446748,0.2825197841643921,0.2825197841643921,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
