grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
40_51,51,40,4.540836144857462,4.32656249114676,2.16022309489368,0.0,12.287870453130202,292,10,0.0342465753424657,Active,4.540836144857462,4.32656249114676,2.16022309489368,0.0,12.287870453130202,10,0.0342465753424657,282,0.9657534246575342,4.542793026654939,4.108438294409344,2.322943605077909,54,4.542793026654939,4.108438294409344,2.322943605077909,54,1.0,SufficientBaseline,5.571566984320443,5.41449520471338,2.369131207739499,28,5.571566984320443,5.41449520471338,2.369131207739499,4.402902168085904,4.261559612460873,2.059742165569551,210,4.402902168085904,4.261559612460873,2.059742165569551,1.0287739576655035,0.2264628724287347,Increase,1.0287739576655035,False,1.0287739576655035,0.2264628724287347,-1.0287739576655035,-1.1686648162345383,-1.0287739576655035,-1.1686648162345383,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
41_51,51,41,6.629248825190528,6.484213717191471,2.9456347806543923,0.0,17.203018634382282,292,2,0.0068493150684931,Active,6.629248825190528,6.484213717191471,2.9456347806543923,0.0,17.203018634382282,2,0.0068493150684931,290,0.9931506849315068,6.878986393792707,6.95706460034515,3.015431972629553,54,6.878986393792707,6.95706460034515,3.015431972629553,53,0.9814814814814816,SufficientBaseline,9.179718251184276,8.7165762229425,2.919876920012176,28,9.179718251184276,8.7165762229425,2.919876920012176,6.224968003131754,6.0277507940840565,2.760796148477963,210,6.224968003131754,6.0277507940840565,2.760796148477963,2.3007318573915674,0.3344579747195962,Increase,2.3007318573915674,False,2.3007318573915674,0.3344579747195962,-2.3007318573915674,-2.9547502480525205,-2.3007318573915674,-2.9547502480525205,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
41_94,94,41,16.22643338695106,16.10773512275575,4.446168755621688,5.04493882448849,35.87154314710956,292,0,0.0,Active,16.212331493719827,16.10773512275575,4.46726354014115,5.04493882448849,36.49359302827332,0,0.0,292,1.0,16.287352470819375,16.500088849208794,4.002917621368935,54,16.252570452250392,16.388251170984205,4.042630404300934,54,1.0,SufficientBaseline,19.663983004863493,19.800320870115925,4.548531029289656,28,19.663983004863493,19.800320870115925,4.548531029289656,15.752428530615648,15.411739818448543,4.356435498189778,210,15.741764131469004,15.405183314578032,4.376081781482738,3.4114125526131005,0.2098998778461374,Increase,3.4114125526131005,False,3.4114125526131005,0.2098998778461374,-3.4114125526131005,-3.922218873394488,-3.4114125526131005,-3.922218873394488,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
46_40,40,46,7.885337718012025,7.731904393410018,2.9193144485596827,2.150004044047157,21.923868000581017,292,0,0.0,Active,7.8848236665129905,7.731904393410018,2.9138934109200307,2.150004044047157,21.869466343011336,0,0.0,292,1.0,8.072966278191254,7.865113339645331,2.901251401264947,54,8.072966278191254,7.865113339645331,2.901251401264947,54,1.0,SufficientBaseline,9.686114951268136,8.652582668855729,3.832223733913681,28,9.70283799905465,8.652582668855729,3.845674835403872,7.596986742865123,7.470111965544042,2.7031987517622063,210,7.594042226790166,7.470111965544042,2.690741872405032,1.6298717208633953,0.2018925466425418,Increase,1.6298717208633953,False,1.6298717208633953,0.2018925466425418,-1.6298717208633953,-2.1087957722644832,-1.6298717208633953,-2.1087957722644832,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
48_33,33,48,4.778395481817211,4.651647286017421,3.3976306842747053,0.0,22.36723255050613,292,34,0.1164383561643835,Active,4.778395481817211,4.651647286017421,3.3976306842747053,0.0,22.36723255050613,34,0.1164383561643835,258,0.8835616438356164,6.04806968461136,6.117480280936366,2.8590133821056747,54,6.04806968461136,6.117480280936366,2.8590133821056747,52,0.9629629629629628,SufficientBaseline,9.213129743625617,8.214563176625141,4.863664930079631,28,9.213129743625617,8.214563176625141,4.863664930079631,3.8606099280956903,3.66365964929572,2.6545514816127644,210,3.8606099280956903,3.66365964929572,2.6545514816127644,3.1650600590142552,0.5233173928315341,Increase,3.1650600590142552,False,3.1650600590142552,0.5233173928315341,-3.1650600590142552,-5.352519815529924,-3.1650600590142552,-5.352519815529924,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
52_45,45,52,7.165477254653547,6.787046788609692,3.155045497954761,0.0,19.972108265049748,292,1,0.0034246575342465,Active,7.151302567707189,6.787046788609692,3.149878151012777,0.0,21.3035821493864,1,0.0034246575342465,291,0.9965753424657534,7.773002385354611,7.570695692395965,3.0310552291253368,54,7.773002385354611,7.570695692395965,3.0310552291253368,54,1.0,SufficientBaseline,9.868611023213209,9.495257434292933,3.6007309985368643,28,9.72078928791546,9.342476733669605,3.663659581062817,6.648838670951034,6.167748583194673,2.917640616830575,210,6.648838670951034,6.167748583194673,2.917640616830575,1.947786902560849,0.2505835976881653,Increase,1.947786902560849,False,1.947786902560849,0.2505835976881653,-1.947786902560849,-3.0719506169644264,-1.947786902560849,-3.0719506169644264,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
52_52,52,52,3.106644009453723,2.997770965295335,2.2466149275856484,0.0,10.882805626831672,292,47,0.160958904109589,Active,3.106644009453723,2.997770965295335,2.2466149275856484,0.0,10.882805626831672,47,0.160958904109589,245,0.839041095890411,3.725168014247064,3.749926133632527,1.8459737118038493,54,3.725168014247064,3.749926133632527,1.8459737118038493,51,0.9444444444444444,SufficientBaseline,5.35539872384559,4.5094243868282895,2.422773394605765,28,5.35539872384559,4.5094243868282895,2.422773394605765,2.647761017730805,2.6112014790528724,2.101715367705796,210,2.647761017730805,2.6112014790528724,2.101715367705796,1.6302307095985258,0.4376260891760153,Increase,1.6302307095985258,False,1.6302307095985258,0.4376260891760153,-1.6302307095985258,-2.707637706114785,-1.6302307095985258,-2.707637706114785,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
53_51,51,53,6.250888345371122,5.717728370718781,3.1845355680963032,0.0,20.95030379165054,292,1,0.0034246575342465,Active,6.250888345371122,5.717728370718781,3.1845355680963032,0.0,20.95030379165054,1,0.0034246575342465,291,0.9965753424657534,5.928221692999973,5.89728697366928,2.4564441724486925,54,5.928221692999973,5.89728697366928,2.4564441724486925,54,1.0,SufficientBaseline,11.129539919726836,10.647247877185546,4.351016289655869,28,11.129539919726836,10.647247877185546,4.351016289655869,5.683372893685799,5.38034262251873,2.570035033465215,210,5.683372893685799,5.38034262251873,2.570035033465215,5.201318226726864,0.8773825433803472,Increase,5.201318226726864,False,5.201318226726864,0.8773825433803472,-5.201318226726864,-5.446167026041038,-5.201318226726864,-5.446167026041038,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
53_59,59,53,1.0406366777723073,0.955421703043276,1.197531751106328,0.0,4.346263694356983,292,145,0.4965753424657534,LowActivity,1.0406366777723073,0.955421703043276,1.197531751106328,0.0,4.346263694356983,145,0.4965753424657534,147,0.5034246575342466,1.3037440692485314,1.437573508463647,1.1960749747617234,54,1.3037440692485314,1.437573508463647,1.1960749747617234,34,0.6296296296296297,SufficientBaseline,1.6900818567245826,1.863900374800857,1.2071103231365898,28,1.6900818567245826,1.863900374800857,1.2071103231365898,0.8863878008657367,0.0,1.1607822393048843,210,0.8863878008657367,0.0,1.1607822393048843,0.3863377874760512,0.2963294687880984,Increase,0.3863377874760512,False,0.3863377874760512,0.2963294687880984,-0.3863377874760512,-0.8036940558588459,-0.3863377874760512,-0.8036940558588459,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
54_39,39,54,6.726696798098654,6.350026788503357,2.7198760277499803,0.0,16.101631748892927,292,1,0.0034246575342465,Active,6.726696798098654,6.350026788503357,2.7198760277499803,0.0,16.101631748892927,1,0.0034246575342465,291,0.9965753424657534,7.292858415811671,7.068778593677537,2.7845415825598714,54,7.292858415811671,7.068778593677537,2.7845415825598714,54,1.0,SufficientBaseline,9.289145468292068,9.426843077676072,2.972531474782029,28,9.289145468292068,9.426843077676072,2.972531474782029,6.239452559422853,6.103820999223929,2.44773745800567,210,6.239452559422853,6.103820999223929,2.44773745800567,1.9962870524803968,0.2737317713658392,Increase,1.9962870524803968,False,1.9962870524803968,0.2737317713658392,-1.9962870524803968,-3.049692908869215,-1.9962870524803968,-3.049692908869215,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
54_53,53,54,2.847298069062035,2.6057553004857743,1.973313103423104,0.0,10.829384085539168,292,40,0.136986301369863,Active,2.847298069062035,2.6057553004857743,1.973313103423104,0.0,10.829384085539168,40,0.136986301369863,252,0.863013698630137,3.501298388051871,3.7767436462184416,1.7281053024088244,54,3.501298388051871,3.7767436462184416,1.7281053024088244,50,0.925925925925926,SufficientBaseline,4.349444481629961,3.5321125016566723,2.8385898540778585,28,4.349444481629961,3.5321125016566723,2.8385898540778585,2.478840370122259,2.2671844399755754,1.7533635827585905,210,2.478840370122259,2.2671844399755754,1.7533635827585905,0.84814609357809,0.2422375929090694,Increase,0.84814609357809,False,0.84814609357809,0.2422375929090694,-0.84814609357809,-1.870604111507702,-0.84814609357809,-1.870604111507702,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
55_55,55,55,13.66321049095579,12.963291963669665,5.445735452083067,3.562253222439801,56.0674867021777,292,0,0.0,Active,13.673314915499889,12.963291963669665,5.472100979532131,3.562253222439801,56.57509357767067,0,0.0,292,1.0,13.927036401440043,12.46033945644526,4.485301678692291,54,13.938972353097547,12.46033945644526,4.496912004754714,54,1.0,SufficientBaseline,18.385986355437748,15.999904267127045,10.71197752508419,28,18.436980467920737,16.23128923236754,10.764662444190437,12.965666093947956,12.72054213992447,4.2274078165407145,210,12.969847595985328,12.72054213992447,4.247186617372717,4.49800811482319,0.3226929504472138,Increase,4.49800811482319,False,4.49800811482319,0.3226929504472138,-4.49800811482319,-5.467132871935409,-4.49800811482319,-5.467132871935409,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
55_59,59,55,6.780315688422446,6.64930228233665,2.83162569767295,0.0,14.650161364762672,292,2,0.0068493150684931,Active,6.780315688422446,6.64930228233665,2.83162569767295,0.0,14.650161364762672,2,0.0068493150684931,290,0.9931506849315068,6.667166713418961,6.061493556206589,2.828198101309237,54,6.667166713418961,6.061493556206589,2.828198101309237,54,1.0,SufficientBaseline,8.743045016206164,9.155828266489866,3.379496018636204,28,8.743045016206164,9.155828266489866,3.379496018636204,6.547713895433132,6.438704720302666,2.6620246749614647,210,6.547713895433132,6.438704720302666,2.6620246749614647,2.0758783027872028,0.3113583913552208,Increase,2.0758783027872028,False,2.0758783027872028,0.3113583913552208,-2.0758783027872028,-2.195331120773032,-2.0758783027872028,-2.195331120773032,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
60_61,61,60,56.66482904663988,54.263557085113646,13.020051266146606,27.715582930308912,124.15816227149789,292,0,0.0,Active,56.743614284948805,54.19405162647845,13.12552630511088,26.590596169300063,125.15226470856425,0,0.0,292,1.0,64.64915538213451,63.60418747777723,8.512901660012972,54,64.76909639667265,63.83667634603355,8.463895624245048,54,1.0,SufficientBaseline,80.63010546628854,74.63005504661267,17.310182299898205,28,80.901005901554,75.02541326688885,17.50904740009068,51.41634637108334,50.7972954115054,7.606022633960114,210,51.45893333591056,51.1941173480506,7.695178875469953,16.13190950488135,0.2490680031427779,Increase,16.13190950488135,False,16.13190950488135,0.2490680031427779,-16.13190950488135,-29.442072565643443,-16.13190950488135,-29.442072565643443,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
61_62,62,61,77.92565452913499,76.35058999810636,20.189337147512852,35.59709785542134,208.9707965075274,292,0,0.0,Active,77.75818338663989,76.44466951802174,20.188894696361487,36.25427504659835,208.1336576131557,0,0.0,292,1.0,84.7431522883154,87.61030966892208,12.357080999901306,54,84.34241250308177,86.64002082603702,12.338494409357702,54,1.0,SufficientBaseline,106.0415683215088,91.73478409542122,39.13516011390739,28,105.97141162211317,92.23783213294269,39.064313595836566,72.42379517112447,73.32308358845505,13.513852404634203,210,72.30333213482506,73.26969982767217,13.565482248781583,21.628999119031377,0.2564427371370374,Increase,21.628999119031377,False,21.628999119031377,0.2564427371370374,-21.628999119031377,-33.6680794872881,-21.628999119031377,-33.6680794872881,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
