grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
4_12,12,4,8.46676227556896,8.41893126599431,3.453685216250883,0.0,18.432596326922766,292,1,0.0034246575342465,Active,8.464630758499238,8.41893126599431,3.4511654875329643,0.0,18.432596326922766,1,0.0034246575342465,291,0.9965753424657534,7.800503279689436,8.410106729899713,2.833517924066129,54,7.800503279689436,8.410106729899713,2.833517924066129,54,1.0,SufficientBaseline,5.222682020248196,4.807919686179849,2.7592898088054683,28,5.222682020248196,4.807919686179849,2.7592898088054683,9.070630051409324,8.782976848731328,3.420114930509841,210,9.06766622767428,8.782976848731328,3.417097570117551,-2.57782125944124,-0.3304685822199759,Decrease,2.57782125944124,True,-2.57782125944124,-0.3304685822199759,2.57782125944124,3.8449842074260823,2.57782125944124,3.8449842074260823,1.4915635416318618,1.4915635416318618,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
52_42,42,52,2.1263656988376702,2.065619664062936,1.7590035696042463,0.0,7.558199543586376,292,76,0.2602739726027397,Active,2.1263656988376702,2.065619664062936,1.7590035696042463,0.0,7.558199543586376,76,0.2602739726027397,216,0.7397260273972602,2.164642227851896,2.2070683378978524,1.4275968389732727,54,2.164642227851896,2.2070683378978524,1.4275968389732727,43,0.7962962962962963,SufficientBaseline,1.066131125843356,0.0,1.504521833607247,28,1.066131125843356,0.0,1.504521833607247,2.257887772538016,2.153700822036442,1.8249496778610403,210,2.257887772538016,2.153700822036442,1.8249496778610403,-1.0985111020085396,-0.5074792905147462,Decrease,1.0985111020085396,True,-1.0985111020085396,-0.5074792905147462,1.0985111020085396,1.19175664669466,1.0985111020085396,1.19175664669466,1.0848835706035451,1.0848835706035451,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
53_40,40,53,4.971290558508222,4.810728736044194,2.6828814323356323,0.0,13.615113064038336,292,16,0.0547945205479452,Active,4.971290558508222,4.810728736044194,2.6828814323356323,0.0,13.615113064038336,16,0.0547945205479452,276,0.9452054794520548,4.517181034675196,4.183716501378445,2.5564334259115267,54,4.517181034675196,4.183716501378445,2.5564334259115267,52,0.9629629629629628,SufficientBaseline,2.962796472313201,2.519527379021783,2.7170735124064747,28,2.962796472313201,2.519527379021783,2.7170735124064747,5.355860790415098,5.223132034384919,2.582354118351587,210,5.355860790415098,5.223132034384919,2.582354118351587,-1.5543845623619943,-0.3441049961093183,Decrease,1.5543845623619943,True,-1.5543845623619943,-0.3441049961093183,1.5543845623619943,2.393064318101896,1.5543845623619943,2.393064318101896,1.5395574403193184,1.5395574403193184,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
54_49,49,54,4.030934139004023,3.9769565435802328,1.6741727991949156,0.0,8.904337931760569,292,7,0.023972602739726,Active,4.030934139004023,3.9769565435802328,1.6741727991949156,0.0,8.904337931760569,7,0.023972602739726,285,0.976027397260274,4.114073593137904,4.070910910129832,1.4497578005834455,54,4.114073593137904,4.070910910129832,1.4497578005834455,54,1.0,SufficientBaseline,2.938740529695996,2.3494373846552987,1.5273603101313002,28,2.938740529695996,2.3494373846552987,1.5273603101313002,4.155181236801142,4.048221082515596,1.700313891595554,210,4.155181236801142,4.048221082515596,1.700313891595554,-1.1753330634419077,-0.2856859598725487,Decrease,1.1753330634419077,True,-1.1753330634419077,-0.2856859598725487,1.1753330634419077,1.216440707105146,1.1753330634419077,1.216440707105146,1.0349753146081475,1.0349753146081475,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
55_46,46,55,3.0031120340493467,2.878754294614113,1.7225284883037348,0.0,8.871385077271377,292,25,0.0856164383561643,Active,3.0031120340493467,2.878754294614113,1.7225284883037348,0.0,8.871385077271377,25,0.0856164383561643,267,0.9143835616438356,3.066478035356341,3.0470080579422474,1.4266966807565291,54,3.066478035356341,3.0470080579422474,1.4266966807565291,53,0.9814814814814816,SufficientBaseline,1.9124609311349596,1.8448244232460675,1.8798338266165184,28,1.9124609311349596,1.8448244232460675,1.8798338266165184,3.1322380664828,3.017673615555368,1.726670976091234,210,3.1322380664828,3.017673615555368,1.726670976091234,-1.1540171042213812,-0.3763330736159271,Decrease,1.1540171042213812,True,-1.1540171042213812,-0.3763330736159271,1.1540171042213812,1.2197771353478404,1.1540171042213812,1.2197771353478404,1.0569835844598054,1.0569835844598054,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
55_52,52,55,1.9305650385869808,1.7743857631495716,1.6173078785206072,0.0,8.18078805896017,292,80,0.273972602739726,Active,1.9305650385869808,1.7743857631495716,1.6173078785206072,0.0,8.18078805896017,80,0.273972602739726,212,0.726027397260274,1.942087204858841,1.5167151033222013,1.68350308232778,54,1.942087204858841,1.5167151033222013,1.68350308232778,42,0.7777777777777778,SufficientBaseline,0.6268260319631008,0.0,0.8845817270666567,28,0.6268260319631008,0.0,0.8845817270666567,2.10143406338121,1.9312127287082987,1.6015759766983908,210,2.10143406338121,1.9312127287082987,1.6015759766983908,-1.31526117289574,-0.677241047469513,Decrease,1.31526117289574,True,-1.31526117289574,-0.677241047469513,1.31526117289574,1.474608031418109,1.31526117289574,1.474608031418109,1.1211522561496616,1.1211522561496616,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
55_58,58,55,4.290878847011269,4.100945240142426,2.327321910404289,0.0,11.094766123718022,292,21,0.071917808219178,Active,4.290878847011269,4.100945240142426,2.327321910404289,0.0,11.094766123718022,21,0.071917808219178,271,0.928082191780822,4.376934899743508,4.082054911192872,2.3342882129619125,54,4.376934899743508,4.082054911192872,2.3342882129619125,51,0.9444444444444444,SufficientBaseline,1.8603579989778685,1.7946498152665131,1.776610739874885,28,1.8603579989778685,1.7946498152665131,1.776610739874885,4.592819594141718,4.450475268182422,2.206139660916814,210,4.592819594141718,4.450475268182422,2.206139660916814,-2.516576900765639,-0.5749632924431005,Decrease,2.516576900765639,True,-2.516576900765639,-0.5749632924431005,2.516576900765639,2.732461595163849,2.516576900765639,2.732461595163849,1.0857850576044503,1.0857850576044503,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
56_59,59,56,3.461728870585484,3.315274954026407,1.9773094474086008,0.0,9.597402997476712,292,25,0.0856164383561643,Active,3.461728870585484,3.315274954026407,1.9773094474086008,0.0,9.597402997476712,25,0.0856164383561643,267,0.9143835616438356,3.5540501574517447,3.344054316700854,1.667060176024448,54,3.5540501574517447,3.344054316700854,1.667060176024448,53,0.9814814814814816,SufficientBaseline,2.0402295750857484,1.8693740714183915,1.6814089539906052,28,2.0402295750857484,1.8693740714183915,1.6814089539906052,3.627522350505553,3.41266497105501,2.0182214040667144,210,3.627522350505553,3.41266497105501,2.0182214040667144,-1.5138205823659965,-0.4259423799047918,Decrease,1.5138205823659965,True,-1.5138205823659965,-0.4259423799047918,1.5138205823659965,1.5872927754198043,1.5138205823659965,1.5872927754198043,1.048534280686669,1.048534280686669,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
56_60,60,56,22.045433306738744,22.41292316516695,7.047219344425368,4.288522140911672,37.73904130069667,292,0,0.0,Active,22.01691582443073,22.440019848266186,7.0313644905532895,4.288522140911672,38.313217586046136,0,0.0,292,1.0,20.182194848422792,20.61339985664334,5.784585786963691,54,20.155606347141475,20.510491019570843,5.74137953650416,54,1.0,SufficientBaseline,10.771077666769282,9.517439937377947,4.187905283163111,28,10.771077666769282,9.517439937377947,4.187905283163111,24.027799186111157,23.75216287156512,6.043380192865155,210,23.99498334913616,23.73839592285309,6.03679874286538,-9.384528680372194,-0.465603888007226,Decrease,9.384528680372194,True,-9.384528680372194,-0.465603888007226,9.384528680372194,13.223905682366878,9.384528680372194,13.223905682366878,1.40911772266462,1.40911772266462,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
57_45,45,57,0.9735651337809628,1.0468451221786057,1.0930183538733829,0.0,5.59034604731952,292,140,0.4794520547945205,LowActivity,0.9735651337809628,1.0468451221786057,1.0930183538733829,0.0,5.59034604731952,140,0.4794520547945205,152,0.5205479452054794,1.072481787683931,1.1794316102604685,1.2389344191591356,54,1.072481787683931,1.1794316102604685,1.2389344191591356,29,0.5370370370370371,SufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,1.0779381072814709,1.2020740281416664,1.0647606293750158,210,1.0779381072814709,1.2020740281416664,1.0647606293750158,-1.072481787683931,-1.0,Decrease,1.072481787683931,True,-1.072481787683931,-1.0,1.072481787683931,1.0779381072814709,1.072481787683931,1.0779381072814709,1.005087563873064,1.005087563873064,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
58_55,55,58,1.4537541641476808,1.40010625324643,1.2574792960901418,0.0,7.196644068879193,292,87,0.2979452054794521,Active,1.4537541641476808,1.40010625324643,1.2574792960901418,0.0,7.196644068879193,87,0.2979452054794521,205,0.702054794520548,1.4886792312938493,1.3586111009171642,1.4466626106701723,54,1.4886792312938493,1.3586111009171642,1.4466626106701723,36,0.6666666666666666,SufficientBaseline,0.1315696534223913,0.0,0.4892147875640089,28,0.1315696534223913,0.0,0.4892147875640089,1.621064700692514,1.4806172917633478,1.1736128366975282,210,1.621064700692514,1.4806172917633478,1.1736128366975282,-1.357109577871458,-0.9116198770986812,Decrease,1.357109577871458,True,-1.357109577871458,-0.9116198770986812,1.357109577871458,1.4894950472701227,1.357109577871458,1.4894950472701227,1.097549580046663,1.097549580046663,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
